,sep,sep2,dT,peak,mult,bl1,bl2
724, 0_138, 0_167, -0.0150000024587, 4.47302480802, 2214, 115.883907425, 164.101228921
980, 7_76, 0_55, 0.0250000040978, 974.627868482, 4230, 65.8350463912, 66.9056051464
788, 135_161, 2_306, 0.0310000050813, 5.37594778797, 105, 89.2074735285, 255.53475954
852, 0_38, 98_156, -0.0080000013113, 5280.84323205, 6355, 38.6279691415, 42.1465696508
596, 2_23, 9_277, -0.012000001967, 9.60114152263, 704, 50.575883581, 198.22334205
533, 4_61, 0_56, -0.0160000026226, 139.880165173, 6728, 92.7224532319, 77.2559382831
534, 22_90, 22_90, 0.0, 12127.9726, 1369, 99.3801455691, 99.3801455691
535, 16_22, 16_22, 0.0, 12127.9726, 1521, 94.9935436403, 94.9935436403
536, 22_180, 22_180, 0.0, 12127.9726, 1225, 209.718891217, 209.718891217
537, 5_109, 5_109, 0.0, 12127.9726, 1521, 94.9935436403, 94.9935436403
538, 35_50, 35_50, 0.0, 12127.9726, 441, 199.295793567, 199.295793567
539, 0_243, 0_243, 0.0, 12127.9726, 441, 211.741949867, 211.741949867
540, 0_190, 0_190, 0.0, 12127.9726, 1521, 198.760291138, 198.760291138
541, 35_98, 35_98, 0.0, 12127.9726, 36, 229.147143411, 229.147143411
542, 65_163, 65_163, 0.0, 12127.9726, 1156, 110.549415798, 110.549415798
543, 0_125, 0_125, 0.0, 12127.9726, 1089, 124.742454682, 124.742454682
544, 7_244, 7_244, 0.0, 12127.9726, 121, 174.183160304, 174.183160304
545, 6_34, 6_34, 0.0, 12127.9726, 1849, 68.9969081433, 68.9969081433
419, 5_11, 146_164, 0.0170000027865, 49.8995183282, 3332, 81.2893596973, 42.1465696508
420, 61_156, 61_156, 0.0, 12127.9726, 1849, 207.676126055, 207.676126055
421, 50_291, 50_291, 0.0, 12127.9726, 36, 232.838341631, 232.838341631
422, 22_304, 22_304, 0.0, 12127.9726, 9, 226.339243909, 226.339243909
423, 1_319, 1_319, 0.0, 12127.9726, 1, 277.528040625, 277.528040625
424, 116_276, 116_276, 0.0, 12127.9726, 16, 210.732848254, 210.732848254
425, 155_256, 155_256, 0.0, 12127.9726, 625, 139.275123407, 139.275123407
426, 0_114, 0_114, 0.0, 12127.9726, 1849, 207.676126055, 207.676126055
427, 92_186, 92_186, 0.0, 12127.9726, 1225, 80.4105299904, 80.4105299904
428, 22_312, 22_312, 0.0, 12127.9726, 1, 257.197693095, 257.197693095
429, 10_50, 10_50, 0.0, 12127.9726, 36, 182.353941553, 182.353941553
674, 51_155, 4_277, 0.0, 0.431206649331, 450, 94.9935436403, 213.745861558
469, 4_36, 51_155, 0.0, 7.9654037999, 4275, 88.8083329424, 94.9935436403
725, 11_160, 0_141, 0.012000001967, 7545.96072043, 3198, 118.910106103, 115.883907425
981, 8_61, 0_53, -0.0100000016391, 5723.7311255, 4104, 51.2735149306, 52.6410486218
933, 81_155, 0_66, 0.00300000049174, 5278.0140809, 5282, 59.0051975112, 66.9056051464
853, 0_37, 98_155, -0.00700000114739, 5097.33861266, 6150, 38.6279691415, 44.6037367642
789, 5_23, 9_176, -0.00400000065565, 0.960214469072, 285, 91.1769707766, 237.820212205
597, 5_76, 0_54, -0.0140000022948, 38.3049026929, 8232, 83.0191142649, 58.4
546, 109_162, 0_96, -0.0160000026226, 3.28854379681, 2842, 92.7224532319, 196.060840897
430, 4_34, 0_19, 0.0200000032783, 671.890994109, 3726, 97.2115905298, 110.227582755
726, 8_34, 0_15, 0.0220000036061, 441.186267151, 4956, 42.1465696508, 52.6410486218
675, 3_109, 0_107, 0.00500000081956, 5108.09337433, 2378, 111.509341911, 119.506150469
470, 0_31, 3_47, -0.011000001803, 7514.07830208, 4464, 105.282097244, 107.618276019
790, 0_39, 132_155, -0.00600000098348, 21.6522434127, 2436, 43.8, 250.479726392
982, 0_51, 127_186, -0.0100000016391, 5722.8201077, 4104, 52.6410486218, 51.2735149305
854, 7_22, 0_15, -0.00700000114739, 5121.90337939, 6018, 59.0051975112, 52.6410486218
934, 22_39, 146_157, -0.011000001803, 8549.56702535, 1953, 141.803008901, 140.291743639
598, 92_164, 6_295, -0.00100000016391, 1.54526330983, 441, 83.0191142649, 250.479726392
547, 6_76, 0_70, -0.012000001967, 6473.12362934, 5400, 73.48505517, 73.0
791, 0_36, 127_165, -0.0100000016391, 5467.58391831, 5481, 43.8, 44.6037367642
431, 146_160, 22_318, 0.00500000081956, 1.1145493864, 54, 97.2115905298, 236.471929271
983, 0_181, 0_180, -0.0210000034422, 4671.06491659, 6162, 144.04017958, 143.298336813
676, 61_164, 0_211, 0.0180000029504, 0.248686297453, 1508, 111.509341911, 223.496070062
727, 146_164, 4_109, -0.0200000032783, 2.77498620319, 1372, 42.1465696508, 102.547029861
471, 6_23, 127_163, 0.0170000027865, 65.041009293, 3168, 105.282097244, 67.4345114413
935, 116_165, 1_36, -0.011000001803, 3.26829957776, 5363, 141.803008901, 52.6410486218
855, 0_26, 8_47, -0.00500000081956, 5420.83697496, 5589, 38.6279691415, 44.6037367642
599, 7_61, 0_55, 0.00500000081956, 4939.76224963, 4794, 59.0051975112, 66.9056051464
548, 92_165, 0_65, 0.012000001967, 6472.56701592, 5400, 73.48505517, 73.0
792, 81_160, 0_59, 0.00700000114739, 128.783871821, 1855, 74.9213810159, 114.029645268
984, 0_180, 0_178, -0.0390000063926, 369.987050045, 5925, 143.298336813, 146.243130893
432, 4_47, 23_80, -0.0130000021309, 1.93020172702, 1881, 93.864867407, 207.16228743
728, 4_92, 0_78, -0.00400000065565, 2.65316725594, 3348, 97.2115905298, 171.096386091
472, 0_7, 10_176, 0.0, 5.65446338037, 89, 102.2, 249.62726881
936, 0_41, 116_156, 0.0160000026226, 25.2415304928, 3045, 63.6399245757, 30.3923235922
677, 0_3, 3_261, -0.0200000032783, 4.02044593782, 3135, 43.8, 205.094059722
856, 1_23, 117_155, 0.0080000013113, 5242.35013094, 3933, 38.6279691415, 36.742527585
600, 109_165, 0_57, 0.0, 3.72788831084, 3162, 59.0051975112, 88.8083329424
601, 135_155, 135_155, 0.0, 12127.9726, 121, 16.8586278603, 16.8586278603
602, 135_163, 135_163, 0.0, 12127.9726, 1444, 118.010395022, 118.010395022
603, 22_91, 22_91, 0.0, 12127.9726, 1521, 89.2074735285, 89.2074735285
604, 7_266, 7_266, 0.0, 12127.9726, 100, 240.936865866, 240.936865866
605, 22_39, 22_39, 0.0, 12127.9726, 961, 141.803008901, 141.803008901
606, 14_155, 14_155, 0.0, 12127.9726, 1296, 156.113078675, 156.113078675
607, 0_26, 0_26, 0.0, 12127.9726, 42849, 38.6279691415, 38.6279691415
608, 0_140, 0_140, 0.0, 12127.9726, 1849, 114.029645268, 114.029645268
609, 0_138, 0_138, 0.0, 12127.9726, 1681, 115.883907425, 115.883907425
610, 23_165, 23_165, 0.0, 12127.9726, 1369, 141.803008901, 141.803008901
611, 22_23, 22_23, 0.0, 12127.9726, 1296, 176.009242182, 176.009242182
612, 3_187, 3_187, 0.0, 12127.9726, 1296, 146.97011034, 146.97011034
613, 65_164, 65_164, 0.0, 12127.9726, 900, 122.442857421, 122.442857421
614, 22_25, 22_25, 0.0, 12127.9726, 1369, 146.97011034, 146.97011034
549, 0_87, 3_81, 0.00300000049174, 11.5373693348, 4888, 87.6, 115.883907425
793, 22_75, 23_158, 0.00900000147521, 5.82660578585, 2520, 74.9213810159, 105.619000816
985, 23_206, 0_187, -0.011000001803, 9115.0068474, 1620, 170.472324245, 169.2172962
729, 2_65, 76_164, 0.0080000013113, 6120.61028846, 4806, 91.1769707766, 97.2115905298
433, 5_23, 127_164, 0.0170000027865, 55.1693140485, 3420, 91.1769707766, 55.2747078991
937, 2_36, 61_161, 0.0, 4.50883166033, 10585, 63.6399245757, 144.04017958
473, 0_7, 159_166, 0.012000001967, 7631.29075757, 4361, 102.2, 102.547029861
474, 50_318, 50_318, 0.0, 12127.9726, 1, 261.308731835, 261.308731835
475, 0_135, 0_135, 0.0, 12127.9726, 529, 131.4, 131.4
476, 0_107, 0_107, 0.0, 12127.9726, 1681, 119.506150469, 119.506150469
477, 97_98, 97_98, 0.0, 12127.9726, 36, 248.771890159, 248.771890159
478, 0_141, 0_141, 0.0, 12127.9726, 1681, 115.883907425, 115.883907425
678, 0_3, 65_291, 0.118000019342, 0.617898554222, 1254, 43.8, 229.147143411
857, 163_187, 0_16, 0.0, 307.483560289, 3528, 51.2735149305, 66.9056051464
615, 4_47, 0_42, -0.00200000032783, 138.280071791, 6783, 93.864867407, 75.8638253715
550, 0_81, 0_100, 0.0390000063926, 140.181248898, 8840, 87.6, 91.1769707766
794, 0_46, 0_227, 0.0, 171.774901224, 945, 129.767638493, 207.16228743
986, 0_123, 4_127, 0.012000001967, 7729.90833534, 2310, 110.227582755, 109.581081092
730, 81_158, 10_23, 0.0, 0.82179643162, 304, 59.0051975112, 162.578719395
938, 1_92, 0_74, -0.00400000065565, 354.261925607, 3825, 130.858142022, 114.029645268
434, 0_29, 65_175, 0.0080000013113, 0.588520582623, 600, 77.2559382831, 269.342631853
479, 36_158, 0_109, -0.00300000049174, 4.18834115958, 4745, 92.7224532319, 144.04017958
679, 0_29, 5_34, 0.00900000147521, 5634.67129586, 5880, 77.2559382831, 83.0191142649
858, 8_23, 127_158, 0.011000001803, 8333.85705335, 2208, 133.811210293, 135.65696935
616, 4_36, 9_277, 0.0, 1.21170457031, 380, 88.8083329424, 198.22334205
551, 36_159, 0_103, 0.012000001967, 6937.60708198, 5440, 93.864867407, 91.1769707766
795, 109_159, 0_304, 0.0210000034422, 0.1576853961, 365, 132.477067198, 262.935150433
731, 81_155, 10_23, 0.0, 4.06769663085, 304, 59.0051975112, 162.578719395
987, 22_184, 1_244, 0.0, 0.9932170949, 945, 169.2172962, 204.573735688
939, 5_65, 76_162, 0.02300000377, 1836.91328526, 2415, 126.439708953, 118.910106103
435, 50_159, 0_86, 0.012000001967, 6736.78768365, 5995, 83.0191142649, 81.2893596973
480, 36_158, 0_103, 0.034000005573, 440.127206462, 5525, 92.7224532319, 91.1769707766
680, 146_161, 4_23, 0.00900000147521, 5630.56071385, 5880, 83.0191142649, 77.2559382831
859, 0_33, 1_47, -0.011000001803, 8333.65108767, 2208, 133.811210293, 135.65696935
617, 7_47, 10_36, 0.00700000114739, 0.831569405989, 252, 55.2747078991, 172.131461389
552, 36_157, 0_101, 0.0100000016391, 6276.87730675, 5568, 93.864867407, 88.8083329424
796, 2_146, 23_165, 0.0290000047535, 622.666045784, 1998, 131.670092782, 141.803008901
732, 0_38, 98_154, 0.011000001803, 10.0652830899, 1025, 38.6279691415, 270.920824842
988, 0_117, 10_215, 0.0150000024587, 7.00404417092, 55, 110.227582755, 253.860933059
940, 0_31, 11_97, -0.00400000065565, 1.40940470085, 2520, 105.282097244, 212.746265145
436, 50_156, 0_80, 0.0, 0.314749675491, 2475, 83.0191142649, 198.760291138
481, 0_28, 22_198, -0.00300000049174, 0.638780005006, 3087, 63.6399245757, 234.662168517
681, 36_160, 0_102, -0.0330000054091, 300.933865125, 5307, 97.2115905298, 88.8083329424
860, 0_124, 116_260, -0.00300000049174, 4.49217046924, 288, 116.8, 198.22334205
618, 1_36, 127_165, 0.00300000049174, 4844.26595645, 4671, 52.6410486218, 44.6037367642
553, 4_76, 10_23, 0.0, 0.368455944263, 456, 93.864867407, 162.578719395
797, 0_22, 22_217, 0.0, 22.0491509913, 990, 160.821059981, 237.371635486
733, 0_37, 98_156, 0.0080000013113, 5278.41404286, 6355, 38.6279691415, 42.1465696508
989, 116_164, 23_318, 0.0430000070482, 3.51776205819, 33, 127.558666242, 271.70648379
941, 6_22, 35_36, 0.00300000049174, 15.583927964, 1120, 73.48505517, 190.547246984
437, 4_23, 6_127, -0.0250000040978, 2.43695964213, 3840, 77.2559382831, 99.3801455691
482, 3_23, 127_160, 0.0160000026226, 59.8075082327, 9114, 63.6399245757, 107.618276019
682, 36_156, 0_101, 0.0330000054091, 295.706150751, 5307, 97.2115905298, 88.8083329424
861, 0_116, 47_160, -0.0100000016391, 28.5102849405, 2976, 116.8, 169.2172962
619, 4_109, 0_105, -0.0130000021309, 7483.77559256, 3675, 102.547029861, 102.2
554, 92_163, 3_50, -0.00900000147521, 6416.22932009, 5301, 93.864867407, 88.8083329424
798, 22_145, 34_162, 0.00900000147521, 163.230939782, 2745, 132.477067198, 160.156964673
990, 22_41, 22_44, 0.0, 191.738477311, 1054, 113.404820591, 72.0200897898
734, 0_124, 23_163, 0.00700000114739, 5539.53537926, 2496, 116.8, 124.171548002
942, 11_162, 0_140, 0.0, 134.934340929, 3010, 125.876500322, 114.029645268
438, 0_6, 5_22, -0.012000001967, 7165.98543056, 5220, 87.6, 88.0046210908
483, 65_157, 0_67, -0.011000001803, 5939.44260378, 6909, 67.4345114413, 63.6399245757
683, 0_39, 98_156, 0.0, 129.532772068, 6293, 43.8, 42.1465696508
862, 0_40, 98_154, 0.00300000049174, 2.0003110012, 865, 52.6410486218, 270.920824842
620, 0_98, 61_161, -0.00600000098348, 88.1866444855, 5475, 102.2, 144.04017958
555, 65_158, 156_226, -0.0150000024587, 3.96984924778, 1344, 68.9969081433, 170.472324245
799, 1_187, 10_215, 0.0, 0.757794113142, 45, 160.821059981, 253.860933059
991, 50_157, 0_108, -0.0130000021309, 1.40821465826, 1539, 80.4105299904, 129.767638493
735, 0_116, 23_156, 0.0320000052452, 687.519358164, 3168, 116.8, 111.509341911
943, 0_136, 11_156, 0.012000001967, 8152.10640471, 2170, 124.742454682, 125.876500322
439, 0_6, 22_58, -0.012000001967, 2.77443695747, 3828, 87.6, 84.2931393017
484, 65_157, 22_231, 0.0, 4.83945386784, 588, 67.4345114413, 154.511876566
684, 0_36, 98_159, 0.0, 69.8438572361, 6090, 43.8, 60.7846471844
863, 1_36, 99_155, 0.0100000016391, 5690.69449983, 4671, 52.6410486218, 51.2735149305
621, 161_187, 0_17, -0.011000001803, 6921.27878621, 4165, 80.4105299904, 81.2893596973
556, 6_47, 0_43, -0.00200000032783, 155.309289356, 4180, 67.4345114413, 88.8083329424
800, 22_185, 22_274, 0.0300000049174, 41.424547385, 450, 160.821059981, 208.700007986
992, 50_158, 0_102, -0.00100000016391, 5174.67802594, 4959, 80.4105299904, 88.8083329424
736, 159_187, 5_295, -0.00500000081956, 3.3497446676, 462, 109.581081092, 245.320552203
944, 0_89, 3_109, -0.0080000013113, 6209.65791606, 3712, 105.282097244, 111.509341911
440, 50_157, 0_80, 0.0, 0.889781279694, 2565, 80.4105299904, 198.760291138
485, 50_158, 0_86, 0.0350000057369, 316.489242942, 6213, 80.4105299904, 81.2893596973
685, 162_187, 0_15, -0.0210000034422, 417.786195569, 5310, 65.8350463912, 52.6410486218
864, 0_68, 165_187, 0.0, 18.0350796023, 1269, 63.6399245757, 22.3018683821
622, 3_61, 0_56, -0.0100000016391, 152.977466472, 7424, 105.619000816, 77.2559382831
557, 65_156, 0_67, 0.00900000147521, 5664.56026785, 6768, 68.9969081433, 63.6399245757
801, 1_146, 23_162, 0.00900000147521, 153.156782228, 3780, 140.291743639, 117.103771644
993, 0_90, 2_109, -0.00900000147521, 6576.02836381, 3102, 115.883907425, 121.569294369
737, 0_90, 98_154, 0.00400000065565, 0.571976217261, 235, 115.883907425, 270.920824842
945, 2_81, 61_165, 0.0250000040978, 1975.17483838, 3136, 105.282097244, 102.547029861
441, 50_158, 0_85, 0.011000001803, 6434.00250732, 6384, 80.4105299904, 77.2559382831
486, 50_157, 0_85, 0.0350000057369, 276.73639085, 6384, 80.4105299904, 77.2559382831
686, 1_166, 11_165, 0.012000001967, 8707.98614622, 2475, 146.243130893, 146.97011034
865, 81_156, 0_64, 0.0, 2.31316269768, 1960, 55.2747078991, 188.296609989
623, 109_161, 116_291, 0.0, 0.771026790567, 192, 105.619000816, 223.496070062
802, 22_144, 4_306, -0.00900000147521, 0.450959348847, 111, 141.803008901, 242.699842055
558, 2_36, 127_165, -0.00100000016391, 133.675039705, 3915, 63.6399245757, 44.6037367642
738, 0_139, 11_159, 0.011000001803, 7200.71429442, 3397, 114.029645268, 118.010395022
994, 0_27, 135_158, 0.0080000013113, 5763.33321874, 4048, 50.575883581, 46.9324337035
946, 98_160, 0_42, 0.011000001803, 6047.85522897, 3808, 72.0200897898, 75.8638253715
442, 6_34, 0_17, 0.0220000036061, 577.625500329, 5117, 68.9969081433, 81.2893596973
487, 3_61, 0_45, 0.0220000036061, 1147.80976338, 3392, 105.619000816, 115.883907425
687, 22_165, 155_206, 0.0080000013113, 0.943182845777, 440, 146.243130893, 162.578719395
866, 0_31, 135_161, -0.00100000016391, 309.119402935, 2520, 105.282097244, 89.2074735285
624, 2_76, 0_59, 0.0100000016391, 7265.74655754, 3710, 118.010395022, 114.029645268
803, 12_22, 156_187, -0.011000001803, 8980.08862654, 2025, 153.357925564, 153.357925564
739, 3_81, 76_162, -0.012000001967, 7417.07737333, 3243, 115.883907425, 118.910106103
559, 5_47, 0_40, -0.0100000016391, 141.83690574, 8823, 80.4105299904, 52.6410486218
995, 61_163, 5_98, 0.00900000147521, 164.723733295, 1188, 121.569294369, 152.42847503
947, 4_166, 11_163, 0.0310000050813, 1014.57567512, 1953, 127.558666242, 131.670092782
488, 5_61, 0_40, 0.0130000021309, 46.9269938731, 8823, 80.4105299904, 52.6410486218
443, 4_11, 10_50, -0.00400000065565, 1.64658459633, 882, 66.9056051464, 182.353941553
444, 15_22, 15_22, 0.0, 12127.9726, 1764, 109.581081092, 109.581081092
445, 2_215, 2_215, 0.0, 12127.9726, 1764, 183.712637925, 183.712637925
446, 61_186, 61_186, 0.0, 12127.9726, 1764, 109.581081092, 109.581081092
447, 0_221, 0_221, 0.0, 12127.9726, 3136, 174.183160304, 174.183160304
448, 0_188, 0_188, 0.0, 12127.9726, 1936, 178.414947057, 178.414947057
449, 159_187, 159_187, 0.0, 12127.9726, 1764, 109.581081092, 109.581081092
450, 50_163, 50_163, 0.0, 12127.9726, 1444, 113.404820591, 113.404820591
451, 22_182, 22_182, 0.0, 12127.9726, 1764, 188.296609989, 188.296609989
452, 22_163, 22_163, 0.0, 12127.9726, 2916, 164.101228921, 164.101228921
453, 23_225, 23_225, 0.0, 12127.9726, 784, 184.869287155, 184.869287155
454, 147_155, 147_155, 0.0, 12127.9726, 1936, 183.712637925, 183.712637925
455, 22_51, 22_51, 0.0, 12127.9726, 441, 180.198150194, 180.198150194
688, 0_27, 0_239, 0.0130000021309, 64.7754133414, 7920, 50.575883581, 188.296609989
867, 22_28, 6_22, 0.0, 2.816326098, 1480, 103.581143715, 73.48505517
868, 9_196, 9_196, 0.0, 12127.9726, 9, 240.05052246, 240.05052246
869, 6_244, 6_244, 0.0, 12127.9726, 225, 176.6137405, 176.6137405
870, 22_56, 22_56, 0.0, 12127.9726, 1024, 110.549415798, 110.549415798
871, 4_266, 4_266, 0.0, 12127.9726, 484, 221.580354123, 221.580354123
872, 66_155, 66_155, 0.0, 12127.9726, 1600, 80.4105299904, 80.4105299904
873, 0_93, 0_93, 0.0, 12127.9726, 4900, 156.113078675, 156.113078675
874, 6_127, 6_127, 0.0, 12127.9726, 1024, 99.3801455691, 99.3801455691
875, 0_35, 0_35, 0.0, 12127.9726, 2916, 169.2172962, 169.2172962
876, 98_160, 98_160, 0.0, 12127.9726, 1024, 72.0200897898, 72.0200897898
877, 9_146, 9_146, 0.0, 12127.9726, 1024, 113.404820591, 113.404820591
878, 0_274, 0_274, 0.0, 12127.9726, 324, 227.279064881, 227.279064881
879, 22_71, 22_71, 0.0, 12127.9726, 841, 122.442857421, 122.442857421
880, 22_59, 22_59, 0.0, 12127.9726, 1024, 72.0200897898, 72.0200897898
881, 8_34, 8_34, 0.0, 12127.9726, 784, 42.1465696508, 42.1465696508
882, 81_163, 81_163, 0.0, 12127.9726, 1024, 109.581081092, 109.581081092
883, 22_31, 22_31, 0.0, 12127.9726, 784, 60.7846471844, 60.7846471844
625, 92_161, 6_155, 0.00700000114739, 2.36353697588, 1050, 118.010395022, 201.423566976
804, 65_161, 0_78, -0.00400000065565, 1.29792649309, 2418, 89.2074735285, 171.096386091
740, 0_140, 0_163, 0.0, 43.1126393422, 3139, 114.029645268, 140.291743639
996, 1_92, 0_92, 0.0140000022948, 1175.44258851, 5625, 130.858142022, 143.298336813
560, 3_36, 6_127, 0.0, 2.4178775673, 3808, 75.8638253715, 99.3801455691
948, 9_166, 11_155, -0.0310000050813, 1013.02011179, 1953, 127.558666242, 131.670092782
489, 5_36, 109_161, 0.011000001803, 7184.42199063, 4672, 102.2, 105.619000816
456, 0_5, 8_266, -0.0100000016391, 0.336161326698, 870, 73.0, 248.771890159
689, 81_159, 0_56, 0.0170000027865, 134.419297943, 3944, 65.8350463912, 77.2559382831
884, 23_186, 0_161, -0.0210000034422, 8.43117468517, 2988, 156.113078675, 132.477067198
626, 65_160, 0_78, -0.00300000049174, 4.39004017605, 2480, 80.4105299904, 171.096386091
805, 22_91, 2_61, 0.0, 2.13075514352, 2691, 89.2074735285, 118.910106103
741, 2_76, 22_106, 0.0, 0.889781279694, 2310, 118.010395022, 124.171548002
997, 22_32, 65_154, 0.0, 0.629176715634, 207, 46.9324337035, 259.672126601
949, 22_59, 3_36, -0.011000001803, 6045.4646688, 3808, 72.0200897898, 75.8638253715
561, 0_58, 35_65, 0.0, 1.52525809449, 1080, 101.151767162, 208.700007986
490, 3_34, 0_16, 0.0170000027865, 66.9905745084, 8526, 111.509341911, 66.9056051464
457, 0_5, 35_155, -0.00700000114739, 16.1783225106, 1305, 73.0, 258.025140894
690, 82_155, 148_155, 0.0210000034422, 1.53117531717, 1190, 65.8350463912, 198.22334205
885, 0_41, 98_159, -0.011000001803, 5884.93195191, 4350, 63.6399245757, 60.7846471844
627, 66_155, 22_298, 0.0, 1.24571714942, 120, 80.4105299904, 255.53475954
806, 5_109, 0_104, -0.012000001967, 7252.4479182, 3159, 94.9935436403, 95.7386024548
742, 92_161, 4_61, 0.0, 1.02364887916, 4060, 118.010395022, 92.7224532319
998, 4_81, 76_162, 0.00200000032783, 4839.77153873, 2208, 127.279849151, 118.910106103
950, 65_160, 0_71, 0.012000001967, 6718.88252075, 4440, 80.4105299904, 81.2893596973
562, 92_162, 116_276, 0.00100000016391, 0.547339297628, 256, 105.619000816, 210.732848254
491, 7_11, 3_176, 0.0210000034422, 154.246361266, 2484, 110.227582755, 176.009242182
458, 36_157, 0_102, 0.034000005573, 374.242707663, 5568, 93.864867407, 88.8083329424
691, 146_163, 2_23, 0.00900000147521, 5370.93626172, 6336, 55.2747078991, 50.575883581
886, 14_155, 22_160, 0.00700000114739, 131.536040921, 1620, 156.113078675, 196.060840897
628, 160_187, 0_18, -0.012000001967, 7394.68193483, 3627, 94.9935436403, 95.7386024548
807, 0_99, 49_65, 0.0, 1.74406673537, 1215, 95.7386024548, 213.745861558
743, 3_187, 0_169, 0.0220000036061, 13.3832948763, 1764, 146.97011034, 184.869287155
999, 4_109, 135_318, 0.0100000016391, 8.06450744368, 49, 102.547029861, 248.771890159
951, 158_187, 0_20, -0.012000001967, 8258.17524531, 2068, 124.171548002, 124.742454682
563, 6_61, 0_41, 0.0080000013113, 5888.4722341, 6235, 68.9969081433, 63.6399245757
459, 36_159, 0_102, -0.0100000016391, 6278.86699702, 5568, 93.864867407, 88.8083329424
692, 0_121, 10_22, -0.00100000016391, 270.630577488, 630, 102.2, 16.8586278603
492, 109_163, 11_97, 0.0, 13.551261609, 1785, 80.4105299904, 212.746265145
887, 2_36, 19_155, -0.00300000049174, 0.701713079871, 870, 63.6399245757, 211.238001632
629, 2_187, 0_165, 0.012000001967, 8914.06589082, 2475, 153.357925564, 153.357925564
808, 0_59, 3_319, 0.0190000031143, 55.2429850359, 53, 114.029645268, 263.340185565
744, 34_206, 0_154, 0.02300000377, 3.14224235628, 684, 146.97011034, 244.885714841
952, 0_199, 0_200, 0.0200000032783, 5164.03329944, 5184, 156.113078675, 156.113078675
564, 2_36, 109_162, 0.0130000021309, 57.7382471621, 8410, 63.6399245757, 92.7224532319
460, 65_158, 0_69, 0.011000001803, 6219.75464671, 6672, 68.9969081433, 66.9056051464
693, 0_119, 23_159, 0.0330000054091, 578.794545854, 4536, 102.2, 105.619000816
493, 5_76, 0_74, -0.00900000147521, 154.305418657, 2499, 83.0191142649, 114.029645268
888, 4_187, 0_163, 0.012000001967, 8503.03529902, 2117, 141.803008901, 140.291743639
630, 22_186, 3_295, 0.0250000040978, 59.04037483, 675, 153.357925564, 237.371635486
809, 7_76, 0_62, -0.00300000049174, 6.65348739411, 1980, 65.8350463912, 160.156964673
745, 155_187, 5_187, -0.00300000049174, 0.848205212935, 1080, 167.95289022, 137.993816287
565, 0_8, 3_22, -0.012000001967, 8065.27263539, 3328, 116.8, 117.103771644
953, 81_159, 0_58, 0.00700000114739, 123.844090136, 2448, 65.8350463912, 101.151767162
694, 65_159, 0_66, 0.0, 108.823102918, 6255, 73.48505517, 66.9056051464
889, 0_156, 10_187, 0.012000001967, 8502.83651193, 2117, 140.291743639, 141.803008901
461, 65_156, 0_64, 0.0, 0.889781279693, 2352, 68.9969081433, 188.296609989
631, 0_28, 6_36, -0.00700000114739, 1.90648389521, 7791, 63.6399245757, 115.883907425
494, 92_164, 1_65, 0.012000001967, 6677.0624283, 5439, 83.0191142649, 81.2893596973
495, 0_268, 0_268, 0.0, 12127.9726, 1600, 206.647171123, 206.647171123
496, 0_258, 0_258, 0.0, 12127.9726, 625, 212.746265145, 212.746265145
497, 76_159, 76_159, 0.0, 12127.9726, 4900, 156.113078675, 156.113078675
498, 0_264, 0_264, 0.0, 12127.9726, 81, 255.117332483, 255.117332483
499, 0_170, 0_170, 0.0, 12127.9726, 2025, 196.060840897, 196.060840897
500, 161_166, 161_166, 0.0, 12127.9726, 1600, 73.48505517, 73.48505517
501, 92_165, 92_165, 0.0, 12127.9726, 1600, 73.48505517, 73.48505517
502, 81_155, 81_155, 0.0, 12127.9726, 1444, 59.0051975112, 59.0051975112
503, 81_159, 81_159, 0.0, 12127.9726, 1156, 65.8350463912, 65.8350463912
504, 0_197, 0_197, 0.0, 12127.9726, 4356, 160.156964673, 160.156964673
505, 0_148, 0_148, 0.0, 12127.9726, 3364, 171.096386091, 171.096386091
506, 65_161, 65_161, 0.0, 12127.9726, 1521, 89.2074735285, 89.2074735285
507, 1_250, 1_250, 0.0, 12127.9726, 1600, 198.760291138, 198.760291138
508, 115_135, 115_135, 0.0, 12127.9726, 1, 271.70648379, 271.70648379
509, 22_158, 22_158, 0.0, 12127.9726, 1156, 219.64793041, 219.64793041
510, 6_22, 6_22, 0.0, 12127.9726, 1600, 73.48505517, 73.48505517
810, 0_66, 112_155, 0.0, 0.663107818573, 3058, 66.9056051464, 231.00011544
811, 50_165, 50_165, 0.0, 12127.9726, 729, 135.65696935, 135.65696935
812, 2_306, 2_306, 0.0, 12127.9726, 9, 255.53475954, 255.53475954
813, 4_98, 4_98, 0.0, 12127.9726, 441, 140.79730111, 140.79730111
814, 22_43, 22_43, 0.0, 12127.9726, 1089, 85.5481930454, 85.5481930454
815, 6_261, 6_261, 0.0, 12127.9726, 225, 190.547246984, 190.547246984
816, 116_162, 116_162, 0.0, 12127.9726, 1156, 99.3801455691, 99.3801455691
817, 98_162, 98_162, 0.0, 12127.9726, 1089, 97.2115905298, 97.2115905298
818, 22_57, 22_57, 0.0, 12127.9726, 1089, 97.2115905298, 97.2115905298
819, 0_241, 0_241, 0.0, 12127.9726, 1089, 198.22334205, 198.22334205
820, 98_161, 98_161, 0.0, 12127.9726, 1089, 84.2931393017, 84.2931393017
821, 18_22, 18_22, 0.0, 12127.9726, 900, 65.8350463912, 65.8350463912
