,sep,sep2,dT,peak,mult,bl1,bl2
0, 3_196, 3_196, 0.0, 12127.9726, 1296, 182.54866018, 182.54866018
1, 22_240, 22_240, 0.0, 12127.9726, 441, 197.145056578, 197.145056578
2, 0_145, 0_145, 0.0, 12127.9726, 121, 139.275123407, 139.275123407
3, 98_276, 98_276, 0.0, 12127.9726, 36, 211.238001632, 211.238001632
4, 2_176, 2_176, 0.0, 12127.9726, 2025, 167.95289022, 167.95289022
5, 22_246, 22_246, 0.0, 12127.9726, 144, 164.533643976, 164.533643976
6, 22_247, 22_247, 0.0, 12127.9726, 144, 164.533643976, 164.533643976
7, 22_244, 22_244, 0.0, 12127.9726, 36, 168.375413882, 168.375413882
8, 22_245, 22_245, 0.0, 12127.9726, 100, 165.824123697, 165.824123697
9, 22_242, 22_242, 0.0, 12127.9726, 441, 184.869287155, 184.869287155
10, 22_243, 22_243, 0.0, 12127.9726, 441, 180.198150194, 180.198150194
11, 22_241, 22_241, 0.0, 12127.9726, 441, 190.547246984, 190.547246984
12, 0_212, 0_212, 0.0, 12127.9726, 441, 234.662168517, 234.662168517
13, 22_248, 22_248, 0.0, 12127.9726, 100, 165.824123697, 165.824123697
14, 22_249, 22_249, 0.0, 12127.9726, 36, 168.375413882, 168.375413882
15, 7_155, 7_155, 0.0, 12127.9726, 100, 212.746265145, 212.746265145
16, 156_306, 156_306, 0.0, 12127.9726, 9, 224.447796455, 224.447796455
17, 0_218, 0_218, 0.0, 12127.9726, 4225, 168.586278603, 168.586278603
18, 0_219, 0_219, 0.0, 12127.9726, 4096, 169.2172962, 169.2172962
19, 0_216, 0_216, 0.0, 12127.9726, 3721, 171.096386091, 171.096386091
20, 0_217, 0_217, 0.0, 12127.9726, 4096, 169.2172962, 169.2172962
21, 0_214, 0_214, 0.0, 12127.9726, 64, 258.025140894, 258.025140894
22, 0_144, 0_144, 0.0, 12127.9726, 529, 131.4, 131.4
23, 0_147, 0_147, 0.0, 12127.9726, 3721, 160.156964673, 160.156964673
24, 0_146, 0_146, 0.0, 12127.9726, 3969, 149.842762032, 149.842762032
25, 0_141, 0_141, 0.0, 12127.9726, 1681, 115.883907425, 115.883907425
26, 36_243, 36_243, 0.0, 12127.9726, 441, 194.42318106, 194.42318106
27, 3_61, 3_61, 0.0, 12127.9726, 4096, 105.619000816, 105.619000816
28, 65_115, 65_115, 0.0, 12127.9726, 196, 241.819960577, 241.819960577
29, 5_146, 5_146, 0.0, 12127.9726, 1024, 113.404820591, 113.404820591
30, 66_155, 66_155, 0.0, 12127.9726, 1600, 80.4105299904, 80.4105299904
31, 0_197, 0_197, 0.0, 12127.9726, 4356, 160.156964673, 160.156964673
32, 156_277, 156_277, 0.0, 12127.9726, 100, 201.423566976, 201.423566976
33, 113_155, 113_155, 0.0, 12127.9726, 225, 245.320552203, 245.320552203
34, 22_303, 22_303, 0.0, 12127.9726, 9, 229.147143411, 229.147143411
35, 22_302, 22_302, 0.0, 12127.9726, 9, 232.838341631, 232.838341631
36, 22_301, 22_301, 0.0, 12127.9726, 9, 237.371635486, 237.371635486
37, 22_300, 22_300, 0.0, 12127.9726, 9, 242.699842055, 242.699842055
38, 22_307, 22_307, 0.0, 12127.9726, 4, 215.071429995, 215.071429995
39, 22_306, 22_306, 0.0, 12127.9726, 4, 215.071429995, 215.071429995
40, 22_305, 22_305, 0.0, 12127.9726, 9, 224.447796455, 224.447796455
41, 22_304, 22_304, 0.0, 12127.9726, 9, 226.339243909, 226.339243909
42, 0_142, 0_142, 0.0, 12127.9726, 1369, 119.506150469, 119.506150469
43, 0_143, 0_143, 0.0, 12127.9726, 961, 124.742454682, 124.742454682
44, 0_140, 0_140, 0.0, 12127.9726, 1849, 114.029645268, 114.029645268
45, 0_215, 0_215, 0.0, 12127.9726, 3136, 174.183160304, 174.183160304
46, 0_213, 0_213, 0.0, 12127.9726, 225, 246.187922802, 246.187922802
47, 0_59, 0_59, 0.0, 12127.9726, 2809, 114.029645268, 114.029645268
48, 1_215, 1_215, 0.0, 12127.9726, 2401, 178.414947057, 178.414947057
49, 8_98, 8_98, 0.0, 12127.9726, 81, 189.8, 189.8
50, 8_92, 8_92, 0.0, 12127.9726, 841, 72.0200897898, 72.0200897898
51, 98_115, 98_115, 0.0, 12127.9726, 36, 255.53475954, 255.53475954
52, 1_135, 1_135, 0.0, 12127.9726, 121, 139.275123407, 139.275123407
53, 135_186, 135_186, 0.0, 12127.9726, 841, 156.113078675, 156.113078675
54, 6_187, 6_187, 0.0, 12127.9726, 441, 135.65696935, 135.65696935
55, 3_109, 3_109, 0.0, 12127.9726, 3364, 111.509341911, 111.509341911
56, 2_76, 2_76, 0.0, 12127.9726, 4900, 118.010395022, 118.010395022
57, 116_243, 116_243, 0.0, 12127.9726, 81, 186.018744575, 186.018744575
58, 165_166, 165_166, 0.0, 12127.9726, 100, 16.8586278603, 16.8586278603
59, 0_210, 0_210, 0.0, 12127.9726, 900, 212.746265145, 212.746265145
60, 5_81, 5_81, 0.0, 12127.9726, 576, 139.275123407, 139.275123407
61, 135_291, 135_291, 0.0, 12127.9726, 4, 223.496070062, 223.496070062
62, 63_155, 63_155, 0.0, 12127.9726, 225, 248.343096005, 248.343096005
63, 50_175, 50_175, 0.0, 12127.9726, 36, 265.356087802, 265.356087802
64, 8_207, 8_207, 0.0, 12127.9726, 256, 147.69351148, 147.69351148
65, 81_225, 81_225, 0.0, 12127.9726, 169, 172.955061601, 172.955061601
66, 65_291, 65_291, 0.0, 12127.9726, 36, 229.147143411, 229.147143411
67, 23_175, 23_175, 0.0, 12127.9726, 64, 259.672126601, 259.672126601
68, 163_166, 163_166, 0.0, 12127.9726, 729, 44.6037367642, 44.6037367642
69, 0_269, 0_269, 0.0, 12127.9726, 1444, 207.676126055, 207.676126055
70, 62_155, 62_155, 0.0, 12127.9726, 576, 234.662168517, 234.662168517
71, 9_306, 9_306, 0.0, 12127.9726, 9, 224.447796455, 224.447796455
72, 80_98, 80_98, 0.0, 12127.9726, 36, 242.699842055, 242.699842055
73, 0_211, 0_211, 0.0, 12127.9726, 676, 223.496070062, 223.496070062
74, 10_281, 10_281, 0.0, 12127.9726, 1, 271.70648379, 271.70648379
75, 9_127, 9_127, 0.0, 12127.9726, 1024, 99.3801455691, 99.3801455691
76, 1_98, 1_98, 0.0, 12127.9726, 3249, 110.227582755, 110.227582755
77, 4_266, 4_266, 0.0, 12127.9726, 484, 221.580354123, 221.580354123
78, 7_50, 7_50, 0.0, 12127.9726, 576, 140.79730111, 140.79730111
79, 4_261, 4_261, 0.0, 12127.9726, 225, 199.295793567, 199.295793567
80, 9_233, 9_233, 0.0, 12127.9726, 9, 247.052248185, 247.052248185
81, 11_115, 11_115, 0.0, 12127.9726, 900, 223.496070062, 223.496070062
82, 49_116, 49_116, 0.0, 12127.9726, 9, 243.138588738, 243.138588738
83, 135_276, 135_276, 0.0, 12127.9726, 16, 211.238001632, 211.238001632
84, 34_157, 34_157, 0.0, 12127.9726, 1296, 219.162162184, 219.162162184
85, 34_156, 34_156, 0.0, 12127.9726, 784, 231.921049785, 231.921049785
86, 34_155, 34_155, 0.0, 12127.9726, 361, 244.885714841, 244.885714841
87, 50_291, 50_291, 0.0, 12127.9726, 36, 232.838341631, 232.838341631
88, 34_159, 34_159, 0.0, 12127.9726, 2401, 194.42318106, 194.42318106
89, 34_158, 34_158, 0.0, 12127.9726, 1849, 206.647171123, 206.647171123
90, 4_319, 4_319, 0.0, 12127.9726, 1, 257.197693095, 257.197693095
91, 35_135, 35_135, 0.0, 12127.9726, 1, 251.329292629, 251.329292629
92, 0_58, 0_58, 0.0, 12127.9726, 5184, 101.151767162, 101.151767162
93, 0_54, 0_54, 0.0, 12127.9726, 28224, 58.4, 58.4
94, 65_160, 65_160, 0.0, 12127.9726, 1600, 80.4105299904, 80.4105299904
95, 0_205, 0_205, 0.0, 12127.9726, 1936, 175.402660565, 175.402660565
96, 22_270, 22_270, 0.0, 12127.9726, 100, 233.752033859, 233.752033859
97, 22_277, 22_277, 0.0, 12127.9726, 16, 190.919773727, 190.919773727
98, 22_276, 22_276, 0.0, 12127.9726, 100, 201.423566976, 201.423566976
99, 2_155, 2_155, 0.0, 12127.9726, 2025, 161.482424224, 161.482424224
100, 22_274, 22_274, 0.0, 12127.9726, 100, 208.700007986, 208.700007986
101, 7_146, 7_146, 0.0, 12127.9726, 784, 109.581081092, 109.581081092
102, 1_47, 1_47, 0.0, 12127.9726, 4761, 135.65696935, 135.65696935
103, 0_209, 0_209, 0.0, 12127.9726, 1089, 202.479068877, 202.479068877
104, 0_208, 0_208, 0.0, 12127.9726, 1225, 192.771609251, 192.771609251
105, 0_204, 0_204, 0.0, 12127.9726, 2704, 169.2172962, 169.2172962
106, 9_116, 9_116, 0.0, 12127.9726, 16, 215.071429995, 215.071429995
107, 0_207, 0_207, 0.0, 12127.9726, 1296, 183.712637925, 183.712637925
108, 0_206, 0_206, 0.0, 12127.9726, 1296, 182.54866018, 182.54866018
109, 156_319, 156_319, 0.0, 12127.9726, 1, 236.471929271, 236.471929271
110, 0_200, 0_200, 0.0, 12127.9726, 5184, 156.113078675, 156.113078675
111, 0_203, 0_203, 0.0, 12127.9726, 3600, 164.101228921, 164.101228921
112, 0_202, 0_202, 0.0, 12127.9726, 4356, 160.156964673, 160.156964673
113, 4_292, 4_292, 0.0, 12127.9726, 36, 228.215015574, 228.215015574
114, 4_295, 4_295, 0.0, 12127.9726, 169, 240.936865866, 240.936865866
115, 7_23, 7_23, 0.0, 12127.9726, 2601, 119.506150469, 119.506150469
116, 22_271, 22_271, 0.0, 12127.9726, 100, 226.339243909, 226.339243909
117, 22_272, 22_272, 0.0, 12127.9726, 100, 219.64793041, 219.64793041
118, 22_273, 22_273, 0.0, 12127.9726, 100, 213.745861558, 213.745861558
119, 22_278, 22_278, 0.0, 12127.9726, 36, 189.8, 189.8
120, 22_317, 22_317, 0.0, 12127.9726, 1, 237.820212205, 237.820212205
121, 22_310, 22_310, 0.0, 12127.9726, 1, 270.132880881, 270.132880881
122, 22_311, 22_311, 0.0, 12127.9726, 1, 263.340185565, 263.340185565
123, 22_312, 22_312, 0.0, 12127.9726, 1, 257.197693095, 257.197693095
124, 22_313, 22_313, 0.0, 12127.9726, 1, 251.753000644, 251.753000644
125, 0_151, 0_151, 0.0, 12127.9726, 1849, 206.647171123, 206.647171123
126, 0_150, 0_150, 0.0, 12127.9726, 2401, 194.42318106, 194.42318106
127, 0_153, 0_153, 0.0, 12127.9726, 784, 231.921049785, 231.921049785
128, 0_152, 0_152, 0.0, 12127.9726, 1296, 219.162162184, 219.162162184
129, 0_155, 0_155, 0.0, 12127.9726, 4225, 146.243130893, 146.243130893
130, 0_154, 0_154, 0.0, 12127.9726, 361, 244.885714841, 244.885714841
131, 0_157, 0_157, 0.0, 12127.9726, 6241, 135.65696935, 135.65696935
132, 0_156, 0_156, 0.0, 12127.9726, 5329, 140.291743639, 140.291743639
133, 76_159, 76_159, 0.0, 12127.9726, 4900, 156.113078675, 156.113078675
134, 76_158, 76_158, 0.0, 12127.9726, 4096, 169.2172962, 169.2172962
135, 76_155, 76_155, 0.0, 12127.9726, 1600, 209.718891217, 209.718891217
136, 76_157, 76_157, 0.0, 12127.9726, 3249, 182.54866018, 182.54866018
137, 76_156, 76_156, 0.0, 12127.9726, 2401, 196.060840897, 196.060840897
138, 22_279, 22_279, 0.0, 12127.9726, 36, 189.8, 189.8
139, 7_22, 7_22, 0.0, 12127.9726, 1156, 59.0051975112, 59.0051975112
140, 6_98, 6_98, 0.0, 12127.9726, 225, 164.533643976, 164.533643976
141, 0_55, 0_55, 0.0, 12127.9726, 19881, 66.9056051464, 66.9056051464
142, 23_163, 23_163, 0.0, 12127.9726, 2704, 124.171548002, 124.171548002
143, 8_306, 8_306, 0.0, 12127.9726, 9, 226.339243909, 226.339243909
144, 5_92, 5_92, 0.0, 12127.9726, 2025, 88.0046210908, 88.0046210908
145, 5_98, 5_98, 0.0, 12127.9726, 324, 152.42847503, 152.42847503
146, 3_81, 3_81, 0.0, 12127.9726, 2209, 115.883907425, 115.883907425
147, 64_135, 64_135, 0.0, 12127.9726, 1, 257.197693095, 257.197693095
148, 8_233, 8_233, 0.0, 12127.9726, 36, 237.371635486, 237.371635486
149, 23_164, 23_164, 0.0, 12127.9726, 2025, 132.477067198, 132.477067198
150, 23_165, 23_165, 0.0, 12127.9726, 1369, 141.803008901, 141.803008901
151, 23_162, 23_162, 0.0, 12127.9726, 3600, 117.103771644, 117.103771644
152, 23_160, 23_160, 0.0, 12127.9726, 4900, 107.618276019, 107.618276019
153, 50_225, 50_225, 0.0, 12127.9726, 441, 176.6137405, 176.6137405
154, 23_161, 23_161, 0.0, 12127.9726, 4356, 111.509341911, 111.509341911
155, 10_22, 10_22, 0.0, 12127.9726, 100, 16.8586278603, 16.8586278603
156, 10_23, 10_23, 0.0, 12127.9726, 64, 162.578719395, 162.578719395
157, 0_53, 0_53, 0.0, 12127.9726, 29241, 52.6410486218, 52.6410486218
158, 0_52, 0_52, 0.0, 12127.9726, 29584, 50.575883581, 50.575883581
159, 0_51, 0_51, 0.0, 12127.9726, 29241, 52.6410486218, 52.6410486218
160, 0_50, 0_50, 0.0, 12127.9726, 28224, 58.4, 58.4
161, 0_57, 0_57, 0.0, 12127.9726, 8649, 88.8083329424, 88.8083329424
162, 0_56, 0_56, 0.0, 12127.9726, 13456, 77.2559382831, 77.2559382831
163, 1_261, 1_261, 0.0, 12127.9726, 225, 219.162162184, 219.162162184
164, 111_155, 111_155, 0.0, 12127.9726, 900, 216.716989028, 216.716989028
165, 8_308, 8_308, 0.0, 12127.9726, 9, 270.920824842, 270.920824842
166, 1_266, 1_266, 0.0, 12127.9726, 1156, 209.718891217, 209.718891217
167, 9_207, 9_207, 0.0, 12127.9726, 324, 149.129786875, 149.129786875
168, 0_30, 0_30, 0.0, 12127.9726, 9025, 91.1769707766, 91.1769707766
169, 23_80, 23_80, 0.0, 12127.9726, 1089, 207.16228743, 207.16228743
170, 2_306, 2_306, 0.0, 12127.9726, 9, 255.53475954, 255.53475954
171, 135_243, 135_243, 0.0, 12127.9726, 121, 187.729734814, 187.729734814
172, 81_276, 81_276, 0.0, 12127.9726, 100, 212.746265145, 212.746265145
173, 64_98, 64_98, 0.0, 12127.9726, 36, 237.371635486, 237.371635486
174, 80_81, 80_81, 0.0, 12127.9726, 100, 234.207543289, 234.207543289
175, 50_134, 50_134, 0.0, 12127.9726, 225, 245.320552203, 245.320552203
176, 78_155, 78_155, 0.0, 12127.9726, 441, 237.371635486, 237.371635486
177, 15_155, 15_155, 0.0, 12127.9726, 784, 166.03822853, 166.03822853
178, 65_243, 65_243, 0.0, 12127.9726, 225, 187.729734814, 187.729734814
179, 6_50, 6_50, 0.0, 12127.9726, 1296, 127.279849151, 127.279849151
180, 8_81, 8_81, 0.0, 12127.9726, 144, 177.616665885, 177.616665885
181, 116_186, 116_186, 0.0, 12127.9726, 576, 151.961617961, 151.961617961
182, 3_319, 3_319, 0.0, 12127.9726, 1, 263.340185565, 263.340185565
183, 3_135, 3_135, 0.0, 12127.9726, 64, 157.923145865, 157.923145865
184, 2_65, 2_65, 0.0, 12127.9726, 7921, 91.1769707766, 91.1769707766
185, 2_61, 2_61, 0.0, 12127.9726, 4761, 118.910106103, 118.910106103
186, 3_11, 3_11, 0.0, 12127.9726, 31329, 52.6410486218, 52.6410486218
187, 65_161, 65_161, 0.0, 12127.9726, 1521, 89.2074735285, 89.2074735285
188, 0_158, 0_158, 0.0, 12127.9726, 6889, 132.477067198, 132.477067198
189, 131_155, 131_155, 0.0, 12127.9726, 324, 236.020790045, 236.020790045
190, 81_162, 81_162, 0.0, 12127.9726, 1156, 97.2115905298, 97.2115905298
191, 81_163, 81_163, 0.0, 12127.9726, 1024, 109.581081092, 109.581081092
192, 81_160, 81_160, 0.0, 12127.9726, 1225, 74.9213810159, 74.9213810159
193, 81_161, 81_161, 0.0, 12127.9726, 1225, 85.5481930454, 85.5481930454
194, 81_164, 81_164, 0.0, 12127.9726, 841, 122.442857421, 122.442857421
195, 81_165, 81_165, 0.0, 12127.9726, 625, 135.65696935, 135.65696935
196, 9_23, 9_23, 0.0, 12127.9726, 256, 148.17381685, 148.17381685
197, 9_22, 9_22, 0.0, 12127.9726, 361, 30.3923235922, 30.3923235922
198, 81_186, 81_186, 0.0, 12127.9726, 400, 147.69351148, 147.69351148
199, 115_155, 115_155, 0.0, 12127.9726, 16, 274.049946786, 274.049946786
200, 22_220, 22_220, 0.0, 12127.9726, 729, 207.16228743, 207.16228743
201, 0_188, 0_188, 0.0, 12127.9726, 1936, 178.414947057, 178.414947057
202, 0_189, 0_189, 0.0, 12127.9726, 1764, 188.296609989, 188.296609989
203, 0_186, 0_186, 0.0, 12127.9726, 2025, 167.95289022, 167.95289022
204, 0_187, 0_187, 0.0, 12127.9726, 2025, 169.2172962, 169.2172962
205, 0_184, 0_184, 0.0, 12127.9726, 3969, 154.74163413, 154.74163413
206, 0_185, 0_185, 0.0, 12127.9726, 2916, 160.821059981, 160.821059981
207, 0_182, 0_182, 0.0, 12127.9726, 5625, 146.243130893, 146.243130893
208, 0_183, 0_183, 0.0, 12127.9726, 4900, 149.842762032, 149.842762032
209, 0_180, 0_180, 0.0, 12127.9726, 6241, 143.298336813, 143.298336813
210, 11_80, 11_80, 0.0, 12127.9726, 1521, 202.479068877, 202.479068877
211, 65_97, 65_97, 0.0, 12127.9726, 225, 233.752033859, 233.752033859
212, 35_50, 35_50, 0.0, 12127.9726, 441, 199.295793567, 199.295793567
213, 5_166, 5_166, 0.0, 12127.9726, 729, 124.171548002, 124.171548002
214, 34_161, 34_161, 0.0, 12127.9726, 3364, 171.096386091, 171.096386091
215, 50_115, 50_115, 0.0, 12127.9726, 324, 236.020790045, 236.020790045
216, 98_291, 98_291, 0.0, 12127.9726, 36, 224.447796455, 224.447796455
217, 9_319, 9_319, 0.0, 12127.9726, 1, 237.820212205, 237.820212205
218, 50_97, 50_97, 0.0, 12127.9726, 400, 227.279064881, 227.279064881
219, 1_146, 1_146, 0.0, 12127.9726, 3969, 140.291743639, 140.291743639
220, 3_116, 3_116, 0.0, 12127.9726, 256, 143.793323906, 143.793323906
221, 1_207, 1_207, 0.0, 12127.9726, 1296, 175.402660565, 175.402660565
222, 150_155, 150_155, 0.0, 12127.9726, 400, 227.279064881, 227.279064881
223, 5_76, 5_76, 0.0, 12127.9726, 2401, 83.0191142649, 83.0191142649
224, 6_319, 6_319, 0.0, 12127.9726, 1, 247.052248185, 247.052248185
225, 22_314, 22_314, 0.0, 12127.9726, 1, 247.052248185, 247.052248185
226, 22_315, 22_315, 0.0, 12127.9726, 1, 243.138588738, 243.138588738
227, 8_215, 8_215, 0.0, 12127.9726, 36, 232.838341631, 232.838341631
228, 6_11, 6_11, 0.0, 12127.9726, 8649, 95.7386024548, 95.7386024548
229, 22_318, 22_318, 0.0, 12127.9726, 1, 236.471929271, 236.471929271
230, 130_155, 130_155, 0.0, 12127.9726, 625, 221.580354123, 221.580354123
231, 22_319, 22_319, 0.0, 12127.9726, 1, 227.591476115, 227.591476115
232, 116_175, 116_175, 0.0, 12127.9726, 4, 285.478849187, 285.478849187
233, 0_181, 0_181, 0.0, 12127.9726, 6084, 144.04017958, 144.04017958
234, 22_221, 22_221, 0.0, 12127.9726, 784, 198.22334205, 198.22334205
235, 34_163, 34_163, 0.0, 12127.9726, 3969, 149.842762032, 149.842762032
236, 155_191, 155_191, 0.0, 12127.9726, 225, 226.339243909, 226.339243909
237, 22_71, 22_71, 0.0, 12127.9726, 841, 122.442857421, 122.442857421
238, 22_72, 22_72, 0.0, 12127.9726, 1024, 109.581081092, 109.581081092
239, 22_73, 22_73, 0.0, 12127.9726, 1156, 97.2115905298, 97.2115905298
240, 22_74, 22_74, 0.0, 12127.9726, 1225, 85.5481930454, 85.5481930454
241, 22_75, 22_75, 0.0, 12127.9726, 1225, 74.9213810159, 74.9213810159
242, 50_64, 50_64, 0.0, 12127.9726, 441, 211.741949867, 211.741949867
243, 155_194, 155_194, 0.0, 12127.9726, 9, 270.132880881, 270.132880881
244, 155_195, 155_195, 0.0, 12127.9726, 1, 284.731194872, 284.731194872
245, 155_190, 155_190, 0.0, 12127.9726, 441, 211.741949867, 211.741949867
246, 155_192, 155_192, 0.0, 12127.9726, 100, 240.936865866, 240.936865866
247, 22_222, 22_222, 0.0, 12127.9726, 784, 189.987087281, 189.987087281
248, 155_193, 155_193, 0.0, 12127.9726, 36, 255.53475954, 255.53475954
249, 4_81, 4_81, 0.0, 12127.9726, 1024, 127.279849151, 127.279849151
250, 0_274, 0_274, 0.0, 12127.9726, 324, 227.279064881, 227.279064881
251, 0_275, 0_275, 0.0, 12127.9726, 196, 233.752033859, 233.752033859
252, 0_276, 0_276, 0.0, 12127.9726, 100, 240.936865866, 240.936865866
253, 0_277, 0_277, 0.0, 12127.9726, 100, 241.819960577, 241.819960577
254, 0_270, 0_270, 0.0, 12127.9726, 1156, 209.718891217, 209.718891217
255, 0_271, 0_271, 0.0, 12127.9726, 900, 212.746265145, 212.746265145
256, 0_272, 0_272, 0.0, 12127.9726, 676, 216.716989028, 216.716989028
257, 22_70, 22_70, 0.0, 12127.9726, 625, 135.65696935, 135.65696935
258, 155_225, 155_225, 0.0, 12127.9726, 49, 172.131461389, 172.131461389
259, 155_224, 155_224, 0.0, 12127.9726, 196, 157.923145865, 157.923145865
260, 155_227, 155_227, 0.0, 12127.9726, 441, 199.295793567, 199.295793567
261, 22_223, 22_223, 0.0, 12127.9726, 784, 182.54866018, 182.54866018
262, 2_166, 2_166, 0.0, 12127.9726, 2025, 138.764020313, 138.764020313
263, 22_225, 22_225, 0.0, 12127.9726, 784, 170.472324245, 170.472324245
264, 22_226, 22_226, 0.0, 12127.9726, 49, 157.923145865, 157.923145865
265, 22_227, 22_227, 0.0, 12127.9726, 144, 154.511876566, 154.511876566
266, 22_228, 22_228, 0.0, 12127.9726, 225, 152.42847503, 152.42847503
267, 22_229, 22_229, 0.0, 12127.9726, 256, 151.727650743, 151.727650743
268, 4_244, 4_244, 0.0, 12127.9726, 441, 184.869287155, 184.869287155
269, 21_155, 21_155, 0.0, 12127.9726, 1, 236.020790045, 236.020790045
270, 7_76, 7_76, 0.0, 12127.9726, 900, 65.8350463912, 65.8350463912
271, 9_146, 9_146, 0.0, 12127.9726, 1024, 113.404820591, 113.404820591
272, 10_261, 10_261, 0.0, 12127.9726, 49, 186.018744575, 186.018744575
273, 10_266, 10_266, 0.0, 12127.9726, 1, 266.158173523, 266.158173523
274, 155_228, 155_228, 0.0, 12127.9726, 225, 213.745861558, 213.745861558
275, 22_99, 22_99, 0.0, 12127.9726, 36, 212.746265145, 212.746265145
276, 155_223, 155_223, 0.0, 12127.9726, 441, 143.793323906, 143.793323906
277, 22_90, 22_90, 0.0, 12127.9726, 1369, 99.3801455691, 99.3801455691
278, 22_91, 22_91, 0.0, 12127.9726, 1521, 89.2074735285, 89.2074735285
279, 155_226, 155_226, 0.0, 12127.9726, 784, 184.869287155, 184.869287155
280, 34_160, 34_160, 0.0, 12127.9726, 2916, 182.54866018, 182.54866018
281, 34_162, 34_162, 0.0, 12127.9726, 3721, 160.156964673, 160.156964673
282, 65_162, 65_162, 0.0, 12127.9726, 1369, 99.3801455691, 99.3801455691
283, 0_193, 0_193, 0.0, 12127.9726, 576, 232.838341631, 232.838341631
284, 11_164, 11_164, 0.0, 12127.9726, 2916, 138.764020313, 138.764020313
285, 0_199, 0_199, 0.0, 12127.9726, 5184, 156.113078675, 156.113078675
286, 0_198, 0_198, 0.0, 12127.9726, 4900, 157.472579624, 157.472579624
287, 0_195, 0_195, 0.0, 12127.9726, 81, 257.197693095, 257.197693095
288, 0_194, 0_194, 0.0, 12127.9726, 289, 244.885714841, 244.885714841
289, 22_162, 22_162, 0.0, 12127.9726, 2704, 174.183160304, 174.183160304
290, 0_196, 0_196, 0.0, 12127.9726, 3600, 164.101228921, 164.101228921
291, 0_191, 0_191, 0.0, 12127.9726, 1225, 209.718891217, 209.718891217
292, 0_190, 0_190, 0.0, 12127.9726, 1521, 198.760291138, 198.760291138
293, 0_192, 0_192, 0.0, 12127.9726, 900, 221.098831596, 221.098831596
294, 5_233, 5_233, 0.0, 12127.9726, 441, 211.741949867, 211.741949867
295, 22_255, 22_255, 0.0, 12127.9726, 225, 219.162162184, 219.162162184
296, 22_254, 22_254, 0.0, 12127.9726, 225, 227.279064881, 227.279064881
297, 22_257, 22_257, 0.0, 12127.9726, 225, 205.094059722, 205.094059722
298, 22_256, 22_256, 0.0, 12127.9726, 225, 211.741949867, 211.741949867
299, 22_251, 22_251, 0.0, 12127.9726, 81, 255.117332483, 255.117332483
300, 22_250, 22_250, 0.0, 12127.9726, 25, 265.356087802, 265.356087802
301, 22_253, 22_253, 0.0, 12127.9726, 196, 236.020790045, 236.020790045
302, 22_252, 22_252, 0.0, 12127.9726, 144, 245.320552203, 245.320552203
303, 22_259, 22_259, 0.0, 12127.9726, 225, 194.42318106, 194.42318106
304, 11_165, 11_165, 0.0, 12127.9726, 2025, 146.97011034, 146.97011034
305, 11_162, 11_162, 0.0, 12127.9726, 4900, 125.876500322, 125.876500322
306, 11_163, 11_163, 0.0, 12127.9726, 3969, 131.670092782, 131.670092782
307, 11_160, 11_160, 0.0, 12127.9726, 6084, 118.910106103, 118.910106103
308, 65_163, 65_163, 0.0, 12127.9726, 1156, 110.549415798, 110.549415798
309, 65_164, 65_164, 0.0, 12127.9726, 900, 122.442857421, 122.442857421
310, 65_165, 65_165, 0.0, 12127.9726, 625, 134.869022883, 134.869022883
311, 165_187, 165_187, 0.0, 12127.9726, 81, 22.3018683821, 22.3018683821
312, 81_159, 81_159, 0.0, 12127.9726, 1156, 65.8350463912, 65.8350463912
313, 81_158, 81_158, 0.0, 12127.9726, 1444, 59.0051975112, 59.0051975112
314, 81_157, 81_157, 0.0, 12127.9726, 1600, 55.2747078991, 55.2747078991
315, 81_156, 81_156, 0.0, 12127.9726, 1600, 55.2747078991, 55.2747078991
316, 81_155, 81_155, 0.0, 12127.9726, 1444, 59.0051975112, 59.0051975112
317, 81_154, 81_154, 0.0, 12127.9726, 49, 264.954134396, 264.954134396
318, 5_155, 5_155, 0.0, 12127.9726, 441, 190.547246984, 190.547246984
319, 9_36, 9_36, 0.0, 12127.9726, 196, 157.923145865, 157.923145865
320, 9_34, 9_34, 0.0, 12127.9726, 361, 30.3923235922, 30.3923235922
321, 159_187, 159_187, 0.0, 12127.9726, 1764, 109.581081092, 109.581081092
322, 155_231, 155_231, 0.0, 12127.9726, 9, 257.197693095, 257.197693095
323, 77_155, 77_155, 0.0, 12127.9726, 900, 223.496070062, 223.496070062
324, 22_84, 22_84, 0.0, 12127.9726, 169, 174.183160304, 174.183160304
325, 155_232, 155_232, 0.0, 12127.9726, 1, 271.70648379, 271.70648379
326, 11_161, 11_161, 0.0, 12127.9726, 5625, 121.569294369, 121.569294369
327, 22_258, 22_258, 0.0, 12127.9726, 225, 199.295793567, 199.295793567
328, 156_244, 156_244, 0.0, 12127.9726, 441, 180.198150194, 180.198150194
329, 34_165, 34_165, 0.0, 12127.9726, 2916, 131.670092782, 131.670092782
330, 155_186, 155_186, 0.0, 12127.9726, 81, 153.820544792, 153.820544792
331, 134_155, 134_155, 0.0, 12127.9726, 9, 279.441609882, 279.441609882
332, 22_67, 22_67, 0.0, 12127.9726, 256, 176.6137405, 176.6137405
333, 22_66, 22_66, 0.0, 12127.9726, 225, 190.547246984, 190.547246984
334, 22_65, 22_65, 0.0, 12127.9726, 225, 204.573735688, 204.573735688
335, 19_155, 19_155, 0.0, 12127.9726, 36, 211.238001632, 211.238001632
