,sep,sep2,dT,peak,mult
137, 6_70, 6_70, 0.0, 12127.9726, 1, 160.821059981, 160.821059981
138, 15_33, 15_33, 0.0, 12127.9726, 1, 131.670092782, 131.670092782
139, 24_54, 24_54, 0.0, 12127.9726, 64, 118.010395022, 118.010395022
140, 24_53, 24_53, 0.0, 12127.9726, 400, 105.282097244, 105.282097244
141, 24_52, 24_52, 0.0, 12127.9726, 784, 91.1769707766, 91.1769707766
142, 2_70, 2_70, 0.0, 12127.9726, 144, 118.010395022, 118.010395022
143, 7_93, 7_93, 0.0, 12127.9726, 4, 149.129786875, 149.129786875
144, 29_42, 29_42, 0.0, 12127.9726, 64, 36.742527585, 36.742527585
145, 57_69, 57_69, 0.0, 12127.9726, 4, 175.402660565, 175.402660565
146, 57_66, 57_66, 0.0, 12127.9726, 36, 131.4, 131.4
147, 4_7, 4_7, 0.0, 12127.9726, 2304, 66.9056051464, 66.9056051464
148, 0_87, 0_87, 0.0, 12127.9726, 441, 107.618276019, 107.618276019
149, 0_86, 0_86, 0.0, 12127.9726, 441, 105.619000816, 105.619000816
150, 0_85, 0_85, 0.0, 12127.9726, 441, 105.619000816, 105.619000816
151, 0_84, 0_84, 0.0, 12127.9726, 400, 107.618276019, 107.618276019
152, 16_24, 16_24, 0.0, 12127.9726, 36, 22.3018683821, 22.3018683821
153, 14_122, 14_122, 0.0, 12127.9726, 1, 175.402660565, 175.402660565
154, 29_104, 29_104, 0.0, 12127.9726, 36, 119.506150469, 119.506150469
155, 34_93, 34_93, 0.0, 12127.9726, 16, 140.79730111, 140.79730111
156, 0_10, 0_10, 0.0, 12127.9726, 5184, 38.6279691415, 38.6279691415
157, 0_11, 0_11, 0.0, 12127.9726, 3364, 52.6410486218, 52.6410486218
158, 0_12, 0_12, 0.0, 12127.9726, 2209, 66.9056051464, 66.9056051464
159, 0_13, 0_13, 0.0, 12127.9726, 1296, 81.2893596973, 81.2893596973
