,sep,sep2,dT,peak,mult,bl1,bl2
495, 23_34, 23_34, 0.0, 12127.9726, 196, 135.65696935, 135.65696935
496, 26_31, 26_31, 0.0, 12127.9726, 196, 73.48505517, 73.48505517
497, 7_23, 7_23, 0.0, 12127.9726, 9, 117.103771644, 117.103771644
498, 23_45, 23_45, 0.0, 12127.9726, 196, 146.243130893, 146.243130893
499, 27_31, 27_31, 0.0, 12127.9726, 196, 59.0051975112, 59.0051975112
500, 2_57, 2_57, 0.0, 12127.9726, 196, 103.581143715, 103.581143715
501, 0_114, 0_114, 0.0, 12127.9726, 196, 143.298336813, 143.298336813
502, 24_113, 24_113, 0.0, 12127.9726, 196, 101.151767162, 101.151767162
503, 13_14, 13_14, 0.0, 12127.9726, 4, 22.3018683821, 22.3018683821
567, 24_89, 0_50, -0.034000005573, 205.294682432, 375, 91.1769707766, 80.4105299904
764, 2_34, 14_39, -0.0080000013113, 5845.49622916, 255, 74.9213810159, 68.9969081433
694, 5_22, 0_18, 0.00200000032783, 4768.08861702, 350, 30.3923235922, 38.6279691415
504, 3_7, 2_7, 0.0150000024587, 618.490146176, 4130, 52.6410486218, 38.6279691415
568, 14_51, 14_108, 0.00100000016391, 7.90507580497, 102, 73.48505517, 138.764020313
765, 28_94, 14_61, -0.012000001967, 7325.03594791, 204, 105.282097244, 107.618276019
766, 25_42, 25_42, 0.0, 12127.9726, 121, 94.9935436403, 94.9935436403
767, 0_29, 0_29, 0.0, 12127.9726, 121, 72.0200897898, 72.0200897898
768, 14_71, 14_71, 0.0, 12127.9726, 121, 156.113078675, 156.113078675
769, 28_42, 28_42, 0.0, 12127.9726, 121, 51.2735149305, 51.2735149305
770, 2_15, 2_15, 0.0, 12127.9726, 3025, 50.575883581, 50.575883581
771, 27_42, 27_42, 0.0, 12127.9726, 121, 65.8350463912, 65.8350463912
772, 4_15, 4_15, 0.0, 12127.9726, 1369, 77.2559382831, 77.2559382831
773, 24_42, 24_42, 0.0, 12127.9726, 121, 109.581081092, 109.581081092
774, 24_33, 24_33, 0.0, 12127.9726, 121, 131.670092782, 131.670092782
775, 7_27, 7_27, 0.0, 12127.9726, 121, 46.9324337035, 46.9324337035
776, 0_78, 0_78, 0.0, 12127.9726, 121, 118.010395022, 118.010395022
777, 7_29, 7_29, 0.0, 12127.9726, 100, 72.0200897898, 72.0200897898
778, 7_26, 7_26, 0.0, 12127.9726, 121, 36.742527585, 36.742527585
779, 26_42, 26_42, 0.0, 12127.9726, 121, 80.4105299904, 80.4105299904
780, 14_92, 14_92, 0.0, 12127.9726, 36, 97.2115905298, 97.2115905298
781, 3_57, 3_57, 0.0, 12127.9726, 121, 113.404820591, 113.404820591
782, 22_30, 22_30, 0.0, 12127.9726, 121, 30.3923235922, 30.3923235922
783, 1_113, 1_113, 0.0, 12127.9726, 121, 146.243130893, 146.243130893
784, 33_45, 33_45, 0.0, 12127.9726, 121, 149.842762032, 149.842762032
695, 14_78, 0_57, -0.012000001967, 6998.93749024, 240, 89.2074735285, 88.0046210908
505, 0_2, 5_14, -0.00600000098348, 5440.06675854, 445, 29.2, 30.3923235922
569, 27_83, 2_45, 0.012000001967, 6904.3162684, 300, 91.1769707766, 89.2074735285
785, 26_113, 0_84, 0.012000001967, 7421.68093796, 200, 105.282097244, 107.618276019
696, 28_83, 3_34, 0.00500000081956, 370.671191561, 180, 102.2, 85.5481930454
506, 24_62, 0_19, 0.00600000098348, 962.963116944, 2508, 63.6399245757, 50.575883581
570, 2_42, 24_63, 0.00900000147521, 6297.75126581, 324, 80.4105299904, 75.8638253715
697, 14_56, 14_69, -0.00100000016391, 876.932127522, 1887, 58.4, 73.0
786, 0_22, 24_41, 0.012000001967, 7364.55389035, 200, 97.2115905298, 95.7386024548
507, 26_94, 14_63, -0.012000001967, 6987.36451344, 340, 87.6, 88.0046210908
571, 2_22, 0_20, -0.00900000147521, 5514.61227182, 368, 68.9969081433, 63.6399245757
698, 4_14, 0_11, -0.00200000032783, 4770.18952649, 348, 44.6037367642, 52.6410486218
508, 0_6, 0_13, -0.0200000032783, 1966.74768879, 1188, 87.6, 81.2893596973
787, 24_78, 24_64, 0.0100000016391, 1157.06306292, 638, 101.151767162, 88.8083329424
572, 1_15, 24_57, 0.012000001967, 1103.55311863, 3456, 38.6279691415, 43.8
699, 24_77, 0_40, -0.012000001967, 6547.49156073, 252, 88.8083329424, 85.5481930454
509, 25_83, 14_64, 0.00500000081956, 5475.00572465, 450, 73.0, 80.4105299904
700, 14_43, 6_31, -0.00700000114739, 5094.22172624, 325, 38.6279691415, 33.7172557207
510, 29_57, 14_36, 0.011000001803, 7184.42199063, 323, 102.2, 105.619000816
573, 24_41, 25_42, 0.012000001967, 7394.68193483, 275, 95.7386024548, 94.9935436403
788, 0_12, 2_14, 0.00700000114739, 5232.1178159, 282, 66.9056051464, 73.48505517
701, 1_34, 14_40, -0.00600000098348, 5518.96659142, 306, 65.8350463912, 59.0051975112
511, 2_31, 24_62, -0.011000001803, 5831.11782235, 396, 67.4345114413, 63.6399245757
574, 26_57, 2_15, -0.00600000098348, 944.084292455, 2200, 63.6399245757, 50.575883581
789, 14_90, 0_70, -0.012000001967, 7489.9161187, 198, 103.581143715, 102.547029861
702, 0_45, 14_52, -0.00400000065565, 5366.84313871, 315, 73.48505517, 65.8350463912
512, 22_56, 24_62, 0.0180000029504, 981.912043079, 2376, 52.6410486218, 63.6399245757
575, 0_4, 0_3, -0.0130000021309, 490.812808248, 4248, 58.4, 43.8
703, 14_41, 0_34, 0.00300000049174, 5284.13611473, 315, 51.2735149305, 59.0051975112
576, 28_70, 14_36, -0.011000001803, 6556.73480623, 306, 101.151767162, 105.619000816
790, 28_70, 14_37, 0.00100000016391, 4762.25719318, 306, 101.151767162, 92.7224532319
513, 25_83, 14_52, 0.00700000114739, 5227.77744077, 450, 73.0, 65.8350463912
704, 14_51, 30_83, 0.00600000098348, 75.2664567989, 85, 73.48505517, 126.439708953
577, 29_57, 14_25, -0.0100000016391, 6168.0017823, 323, 102.2, 107.618276019
514, 27_83, 14_49, -0.012000001967, 6836.82524825, 340, 91.1769707766, 93.864867407
791, 14_40, 1_24, 0.00500000081956, 4948.2949306, 306, 59.0051975112, 51.2735149305
578, 0_16, 31_41, -0.00500000081956, 4928.5417573, 415, 25.2879417905, 22.3018683821
515, 0_29, 24_62, -0.00200000032783, 4778.53319238, 484, 72.0200897898, 63.6399245757
705, 14_52, 0_34, 0.00700000114739, 5245.46293479, 315, 65.8350463912, 59.0051975112
792, 24_76, 0_40, 0.00300000049174, 4840.55558734, 306, 77.2559382831, 85.5481930454
706, 24_76, 3_54, -0.0080000013113, 6016.36152605, 272, 77.2559382831, 83.0191142649
516, 24_66, 24_67, 0.0210000034422, 993.523383013, 75, 115.883907425, 127.558666242
579, 22_69, 14_80, 0.0, 6.0842311117, 252, 66.9056051464, 84.2931393017
793, 24_77, 0_30, 0.0100000016391, 6484.62796428, 224, 88.8083329424, 84.2931393017
707, 1_42, 24_77, -0.011000001803, 6463.31217744, 252, 92.7224532319, 88.8083329424
580, 1_22, 0_13, 0.011000001803, 6897.51820682, 288, 83.0191142649, 81.2893596973
517, 26_57, 3_24, -0.00200000032783, 4786.49647072, 480, 63.6399245757, 72.0200897898
794, 14_78, 0_58, 0.00900000147521, 5779.96104925, 252, 89.2074735285, 83.0191142649
708, 0_45, 14_65, 0.012000001967, 6486.7786705, 252, 73.48505517, 74.9213810159
581, 24_113, 0_87, 0.0330000054091, 482.825069604, 294, 101.151767162, 107.618276019
518, 0_59, 24_104, 0.00100000016391, 5173.62247532, 441, 80.4105299904, 88.8083329424
795, 24_52, 0_13, 0.0160000026226, 1477.76047218, 1008, 91.1769707766, 81.2893596973
709, 27_83, 14_50, 0.00400000065565, 4930.14140345, 340, 91.1769707766, 83.0191142649
582, 24_113, 14_82, 0.00100000016391, 29.7043274985, 406, 101.151767162, 81.2893596973
519, 0_9, 5_22, -0.00400000065565, 5311.28088312, 440, 25.2879417905, 30.3923235922
796, 22_25, 14_25, 0.0160000026226, 1548.83543458, 272, 97.2115905298, 107.618276019
710, 0_96, 0_97, 0.0220000036061, 3684.45078426, 441, 118.010395022, 118.910106103
583, 25_104, 0_58, -0.00300000049174, 5254.19914379, 378, 91.1769707766, 83.0191142649
520, 14_53, 24_83, -0.0080000013113, 5441.70467909, 420, 60.7846471844, 66.9056051464
797, 28_57, 4_24, 0.011000001803, 6173.81878555, 234, 88.8083329424, 84.2931393017
711, 14_69, 14_82, -0.0170000027865, 1520.34283679, 1073, 73.0, 81.2893596973
584, 27_70, 14_38, 0.00200000032783, 4789.22331014, 408, 88.8083329424, 80.4105299904
521, 24_76, 0_29, 0.00900000147521, 6063.69760654, 374, 77.2559382831, 72.0200897898
798, 25_57, 25_70, 0.00400000065565, 880.877584393, 1692, 52.6410486218, 66.9056051464
585, 24_95, 14_81, 0.0220000036061, 2116.09347768, 930, 75.8638253715, 77.2559382831
712, 25_94, 14_65, 0.0080000013113, 5594.43758137, 288, 81.2893596973, 74.9213810159
522, 24_84, 24_83, -0.0220000036061, 1696.81960816, 1330, 63.6399245757, 66.9056051464
799, 14_29, 2_24, 0.00700000114739, 5716.23610855, 255, 55.2747078991, 60.7846471844
586, 1_31, 24_66, -0.0100000016391, 159.135170672, 135, 80.4105299904, 115.883907425
713, 28_57, 27_70, 0.0210000034422, 2573.35067, 624, 88.8083329424, 88.8083329424
523, 14_54, 22_53, -0.00900000147521, 5489.21951239, 408, 50.575883581, 46.9324337035
800, 24_77, 2_54, -0.00900000147521, 6418.90420752, 224, 88.8083329424, 93.864867407
587, 24_98, 0_51, 0.0260000042617, 1543.85577404, 288, 87.6, 89.2074735285
714, 1_57, 14_63, -0.00600000098348, 5725.41432628, 289, 94.9935436403, 88.0046210908
524, 15_29, 0_12, 0.00300000049174, 4802.77456415, 470, 74.9213810159, 66.9056051464
801, 3_45, 14_62, 0.012000001967, 7120.77463566, 204, 99.3801455691, 97.2115905298
588, 1_57, 27_94, -0.0130000021309, 7224.08880369, 272, 94.9935436403, 95.7386024548
715, 3_7, 4_7, -0.0140000022948, 595.128821556, 2832, 52.6410486218, 66.9056051464
525, 14_55, 14_67, -0.0100000016391, 1022.14168949, 2173, 52.6410486218, 63.6399245757
802, 24_64, 0_30, -0.011000001803, 6176.64814738, 232, 88.8083329424, 84.2931393017
589, 1_45, 26_94, 0.00600000098348, 5595.85586313, 360, 80.4105299904, 87.6
716, 0_70, 27_104, -0.0130000021309, 7496.34565225, 216, 102.547029861, 102.2
526, 0_4, 3_14, -0.0100000016391, 6215.00035699, 354, 58.4, 59.0051975112
803, 4_54, 3_81, 0.0, 30.7472072878, 12, 73.48505517, 111.509341911
590, 24_70, 24_57, -0.00100000016391, 852.823687692, 2268, 58.4, 43.8
717, 24_64, 0_31, 0.0100000016391, 6086.69000422, 261, 88.8083329424, 93.864867407
527, 4_31, 0_18, 0.00500000081956, 5420.83697496, 420, 44.6037367642, 38.6279691415
804, 0_42, 24_65, 0.011000001803, 7185.56504654, 198, 105.619000816, 102.2
591, 15_29, 0_13, 0.0080000013113, 5395.12118467, 360, 74.9213810159, 81.2893596973
718, 1_24, 14_30, -0.00500000081956, 5408.49815336, 306, 51.2735149305, 44.6037367642
528, 1_31, 0_21, 0.0100000016391, 6597.45330901, 333, 80.4105299904, 77.2559382831
805, 24_63, 0_27, -0.0100000016391, 137.264627194, 540, 75.8638253715, 51.2735149305
592, 24_76, 2_42, 0.012000001967, 6329.9015936, 306, 77.2559382831, 80.4105299904
719, 3_15, 27_57, 0.00900000147521, 1045.83850922, 1518, 63.6399245757, 75.8638253715
529, 0_20, 7_29, 0.0, 4749.94284722, 460, 63.6399245757, 72.0200897898
806, 2_57, 14_62, -0.0080000013113, 6056.17116811, 238, 103.581143715, 97.2115905298
593, 24_71, 22_53, 0.0080000013113, 5272.51765254, 368, 52.6410486218, 46.9324337035
720, 24_88, 3_54, 0.012000001967, 6678.38045727, 240, 81.2893596973, 83.0191142649
530, 3_24, 26_70, 0.00900000147521, 6060.75005019, 360, 72.0200897898, 77.2559382831
807, 0_46, 14_65, -0.00900000147521, 5633.11532539, 252, 68.9969081433, 74.9213810159
594, 27_94, 14_62, -0.012000001967, 7180.9237337, 272, 95.7386024548, 97.2115905298
721, 14_54, 22_66, 0.0, 5173.11079514, 306, 50.575883581, 59.0051975112
531, 0_61, 24_106, -0.00300000049174, 5257.14848103, 420, 83.0191142649, 91.1769707766
808, 4_24, 27_57, 0.0, 4759.56388665, 297, 84.2931393017, 75.8638253715
595, 24_70, 25_70, -0.0200000032783, 1269.03308391, 1512, 58.4, 66.9056051464
722, 7_30, 24_64, -0.011000001803, 6802.83401309, 232, 85.5481930454, 88.8083329424
532, 24_83, 14_65, 0.00300000049174, 5270.98154046, 420, 66.9056051464, 74.9213810159
809, 0_6, 1_14, -0.012000001967, 7165.98543056, 198, 87.6, 88.0046210908
596, 14_55, 14_68, 0.00200000032783, 883.61331128, 2173, 52.6410486218, 66.9056051464
723, 26_94, 14_64, 0.00700000114739, 5360.63941001, 300, 87.6, 80.4105299904
533, 24_94, 14_65, -0.012000001967, 6468.73815539, 336, 77.2559382831, 74.9213810159
810, 2_22, 0_21, -0.00100000016391, 4758.38093502, 296, 68.9969081433, 77.2559382831
724, 14_20, 2_15, 0.0080000013113, 5761.79127443, 275, 46.9324337035, 50.575883581
597, 4_22, 3_31, -0.00500000081956, 939.235872234, 56, 42.1465696508, 55.2747078991
534, 4_15, 4_7, -0.0140000022948, 1242.223337, 1776, 77.2559382831, 66.9056051464
811, 7_30, 0_21, 0.00100000016391, 4755.16060649, 296, 85.5481930454, 77.2559382831
725, 0_9, 0_2, 0.00700000114739, 944.600177665, 7832, 25.2879417905, 29.2
598, 0_20, 0_19, -0.0160000026226, 760.425262225, 2622, 63.6399245757, 50.575883581
535, 0_16, 6_31, 0.0, 5173.11079514, 415, 25.2879417905, 33.7172557207
812, 22_66, 14_67, 0.0100000016391, 5692.73174366, 246, 59.0051975112, 63.6399245757
726, 14_41, 0_24, 0.00700000114739, 5092.39483938, 315, 51.2735149305, 44.6037367642
599, 26_57, 0_57, 0.00100000016391, 52.312516597, 800, 63.6399245757, 88.0046210908
536, 25_104, 0_71, -0.00900000147521, 5962.99600671, 360, 91.1769707766, 97.2115905298
813, 27_70, 4_24, -0.0100000016391, 6482.28260341, 216, 88.8083329424, 84.2931393017
727, 0_107, 0_89, 0.00100000016391, 30.1427415037, 270, 132.477067198, 117.103771644
600, 24_114, 0_87, 0.0100000016391, 6399.71035607, 294, 102.2, 107.618276019
537, 2_34, 26_83, 0.00700000114739, 5807.03085895, 375, 74.9213810159, 81.2893596973
814, 24_98, 24_88, 0.0190000031143, 1941.94735702, 720, 87.6, 81.2893596973
728, 14_64, 0_57, 0.00500000081956, 5452.25123053, 300, 80.4105299904, 88.0046210908
601, 0_76, 24_108, 0.0130000021309, 7496.60556315, 255, 102.547029861, 102.2
856, 22_66, 24_84, -0.0100000016391, 5691.89638733, 228, 59.0051975112, 63.6399245757
815, 0_64, 24_100, 0.012000001967, 7397.1403932, 192, 103.581143715, 105.282097244
729, 26_104, 0_57, -0.00400000065565, 5430.23982946, 300, 95.7386024548, 88.0046210908
602, 27_70, 3_34, 0.012000001967, 6545.42332823, 288, 88.8083329424, 85.5481930454
857, 24_78, 0_44, 0.0100000016391, 162.715491956, 132, 101.151767162, 132.477067198
816, 4_54, 22_69, 0.00700000114739, 5659.87088403, 252, 73.48505517, 66.9056051464
730, 30_57, 14_35, 0.011000001803, 7616.02264382, 204, 115.883907425, 118.910106103
858, 14_90, 0_71, 0.00900000147521, 5902.01136381, 220, 103.581143715, 97.2115905298
603, 24_98, 0_63, 0.00700000114739, 5330.07232762, 360, 87.6, 94.9935436403
817, 24_99, 0_51, 0.00700000114739, 5914.44326585, 240, 95.7386024548, 89.2074735285
731, 14_41, 1_24, -0.0100000016391, 5711.94661083, 270, 51.2735149305, 51.2735149305
604, 14_54, 14_67, 0.00500000081956, 933.522842003, 2091, 50.575883581, 63.6399245757
859, 24_76, 3_42, -0.00300000049174, 4840.93555563, 272, 77.2559382831, 68.9969081433
818, 0_86, 0_85, -0.0220000036061, 3201.86567658, 441, 105.619000816, 105.619000816
732, 26_83, 26_70, -0.0200000032783, 2054.85820631, 750, 81.2893596973, 77.2559382831
605, 22_24, 41_45, -0.012000001967, 7812.8259746, 240, 111.509341911, 110.227582755
860, 14_49, 3_45, 0.00900000147521, 6346.29614752, 204, 93.864867407, 99.3801455691
819, 2_45, 27_94, 0.00700000114739, 5910.66730727, 240, 89.2074735285, 95.7386024548
733, 15_30, 0_13, 0.00300000049174, 4856.80943735, 324, 89.2074735285, 81.2893596973
606, 0_15, 14_21, -0.0200000032783, 376.713503481, 468, 29.2, 33.7172557207
861, 0_94, 0_95, 0.0210000034422, 3595.38081848, 360, 121.569294369, 118.910106103
820, 0_40, 24_89, -0.00900000147521, 6181.27458939, 225, 85.5481930454, 91.1769707766
734, 22_56, 4_31, -0.00300000049174, 4837.03664076, 324, 52.6410486218, 44.6037367642
607, 28_57, 14_28, -0.0140000022948, 149.627514694, 442, 88.8083329424, 67.4345114413
862, 24_64, 0_21, 0.012000001967, 1203.94985596, 1073, 88.8083329424, 77.2559382831
821, 0_87, 0_86, -0.0220000036061, 3162.7786469, 441, 107.618276019, 105.619000816
735, 24_63, 2_31, 0.0, 4749.94284722, 324, 75.8638253715, 67.4345114413
608, 24_115, 0_87, -0.012000001967, 7420.96266772, 252, 105.282097244, 107.618276019
863, 24_52, 0_22, 0.00900000147521, 5733.53471054, 224, 91.1769707766, 97.2115905298
822, 14_53, 0_35, 0.00900000147521, 5463.31172324, 252, 60.7846471844, 55.2747078991
736, 2_57, 14_76, 0.0130000021309, 7447.50713816, 210, 103.581143715, 102.547029861
609, 0_5, 2_14, -0.011000001803, 6688.06427713, 276, 73.0, 73.48505517
864, 25_70, 26_70, -0.0180000029504, 1192.32090282, 1080, 66.9056051464, 77.2559382831
823, 24_94, 1_57, 0.0, 132.396140905, 476, 77.2559382831, 94.9935436403
737, 29_57, 14_26, 0.0, 4759.56388665, 323, 102.2, 93.864867407
610, 24_71, 24_84, 0.0100000016391, 1051.70543106, 1748, 52.6410486218, 63.6399245757
865, 14_91, 0_71, -0.012000001967, 7206.40805048, 180, 99.3801455691, 97.2115905298
824, 24_71, 24_83, -0.00200000032783, 856.94584957, 1610, 52.6410486218, 66.9056051464
738, 25_113, 0_84, -0.0100000016391, 6397.01321043, 240, 102.2, 107.618276019
611, 14_82, 14_81, -0.0220000036061, 2062.94967733, 899, 81.2893596973, 77.2559382831
866, 1_7, 24_57, 0.0, 275.525224078, 4644, 25.2879417905, 43.8
825, 34_53, 24_43, 0.0190000031143, 588.474414079, 160, 110.227582755, 124.171548002
739, 0_95, 0_96, 0.0220000036061, 3683.39868036, 420, 118.910106103, 118.010395022
612, 0_9, 30_42, 0.00400000065565, 5313.54796459, 352, 25.2879417905, 22.3018683821
867, 0_77, 24_109, 0.012000001967, 7703.3170678, 168, 109.581081092, 110.227582755
826, 14_76, 27_94, -0.00700000114739, 5860.12781577, 240, 102.547029861, 95.7386024548
740, 0_10, 7_29, 0.0, 76.6592384218, 720, 38.6279691415, 72.0200897898
613, 14_56, 5_42, -0.00600000098348, 5083.87841858, 153, 58.4, 51.2735149305
868, 0_2, 12_14, 0.00200000032783, 4792.33874311, 267, 29.2, 36.742527585
827, 24_63, 0_30, 0.00100000016391, 4750.61233275, 288, 75.8638253715, 84.2931393017
741, 14_42, 2_24, 0.0, 132.396140905, 915, 38.6279691415, 60.7846471844
614, 0_6, 26_42, -0.00600000098348, 5138.10122786, 363, 87.6, 80.4105299904
869, 14_38, 3_34, 0.00900000147521, 6241.29330552, 204, 80.4105299904, 85.5481930454
828, 24_116, 0_88, -0.012000001967, 7713.66617287, 180, 110.227582755, 111.509341911
742, 1_45, 14_63, -0.00600000098348, 5188.5734859, 306, 80.4105299904, 88.0046210908
615, 25_57, 26_57, -0.0180000029504, 977.745939611, 1880, 52.6410486218, 63.6399245757
870, 14_24, 30_57, 0.0100000016391, 6222.20407858, 204, 121.569294369, 115.883907425
829, 1_70, 14_89, 0.0130000021309, 7726.10620962, 180, 109.581081092, 109.581081092
743, 0_6, 24_41, -0.0190000031143, 1857.69893477, 825, 87.6, 95.7386024548
616, 3_15, 2_15, 0.0160000026226, 757.220647882, 2530, 63.6399245757, 50.575883581
871, 4_15, 27_104, 0.00200000032783, 8.13707106932, 444, 77.2559382831, 102.2
830, 24_76, 24_62, 0.00600000098348, 956.777846026, 1496, 77.2559382831, 63.6399245757
744, 14_77, 0_57, 0.0080000013113, 5516.71582414, 280, 94.9935436403, 88.0046210908
617, 24_70, 24_83, 0.0150000024587, 1282.61147865, 1470, 58.4, 66.9056051464
872, 0_4, 0_5, -0.012000001967, 474.967964139, 2714, 58.4, 73.0
831, 24_98, 14_82, -0.0210000034422, 1963.93884416, 696, 87.6, 81.2893596973
745, 24_113, 0_73, 0.0, 5173.11079514, 294, 101.151767162, 92.7224532319
618, 1_45, 14_64, 0.012000001967, 6741.75969553, 270, 80.4105299904, 80.4105299904
873, 14_76, 6_113, -0.00900000147521, 5.20288545488, 15, 102.547029861, 176.009242182
832, 14_45, 14_58, 0.0200000032783, 4703.0142091, 289, 144.04017958, 143.298336813
746, 24_114, 0_74, 0.00100000016391, 5198.73155645, 294, 102.2, 93.864867407
619, 6_7, 5_15, 0.0210000034422, 2454.68757876, 728, 95.7386024548, 91.1769707766
874, 14_79, 0_58, -0.012000001967, 6709.1565999, 189, 85.5481930454, 83.0191142649
833, 2_54, 24_89, -0.012000001967, 6838.77209219, 200, 93.864867407, 91.1769707766
747, 26_104, 0_74, 0.0, 108.823102918, 315, 95.7386024548, 93.864867407
620, 15_30, 24_52, -0.011000001803, 7113.37823335, 252, 89.2074735285, 91.1769707766
875, 27_57, 11_24, -0.0100000016391, 6346.35258682, 198, 75.8638253715, 72.0200897898
834, 0_98, 0_97, -0.0210000034422, 3598.48567091, 378, 121.569294369, 118.910106103
748, 14_40, 2_24, -0.011000001803, 5924.84082001, 255, 59.0051975112, 60.7846471844
621, 2_45, 26_83, 0.00500000081956, 5044.71993888, 375, 89.2074735285, 81.2893596973
876, 24_90, 0_52, -0.012000001967, 7045.23987907, 180, 102.2, 99.3801455691
835, 29_70, 14_34, -0.00200000032783, 161.98538431, 204, 114.029645268, 132.477067198
749, 3_7, 14_20, 0.0080000013113, 5151.18221463, 295, 52.6410486218, 46.9324337035
909, 0_117, 0_117, 0.0, 12127.9726, 64, 149.842762032, 149.842762032
910, 24_92, 24_92, 0.0, 12127.9726, 100, 126.439708953, 126.439708953
911, 29_83, 29_83, 0.0, 12127.9726, 100, 114.029645268, 114.029645268
912, 24_80, 24_80, 0.0, 12127.9726, 100, 127.279849151, 127.279849151
913, 13_24, 13_24, 0.0, 12127.9726, 4, 99.3801455691, 99.3801455691
622, 0_6, 25_42, -0.00600000098348, 5088.33184459, 363, 87.6, 94.9935436403
877, 3_45, 28_83, -0.012000001967, 7043.07364523, 180, 99.3801455691, 102.2
836, 14_43, 6_42, -0.00100000016391, 5178.17070376, 260, 38.6279691415, 46.9324337035
914, 0_17, 0_19, 0.0, 251.31939516, 4788, 29.2, 50.575883581
623, 0_31, 24_54, 0.00100000016391, 74.6040180485, 72, 93.864867407, 118.010395022
878, 0_9, 6_14, 0.0, 4749.94284722, 264, 25.2879417905, 16.8586278603
837, 41_57, 14_24, 0.011000001803, 7938.64694875, 170, 119.506150469, 121.569294369
915, 14_46, 14_34, -0.0210000034422, 4171.23960394, 289, 130.858142022, 132.477067198
624, 25_113, 0_85, 0.012000001967, 7087.27128516, 252, 102.2, 105.619000816
879, 14_79, 24_104, 0.012000001967, 6663.33931889, 189, 85.5481930454, 88.8083329424
838, 3_14, 0_12, -0.00300000049174, 4815.94781364, 282, 59.0051975112, 66.9056051464
916, 24_78, 7_33, 0.0, 12.3493767154, 66, 101.151767162, 125.876500322
625, 24_84, 14_66, 0.00100000016391, 5175.53039596, 342, 63.6399245757, 72.0200897898
880, 45_53, 24_32, 0.012000001967, 8065.26054786, 156, 116.8, 117.103771644
839, 14_63, 27_94, -0.00600000098348, 5167.23498175, 272, 88.0046210908, 95.7386024548
917, 25_54, 24_53, -0.012000001967, 7569.14263102, 160, 103.581143715, 105.282097244
626, 24_77, 7_44, 0.00700000114739, 26.9547951205, 84, 88.8083329424, 135.65696935
881, 14_28, 3_57, -0.00100000016391, 20.2176731258, 187, 67.4345114413, 113.404820591
840, 14_50, 3_34, -0.012000001967, 6619.42698954, 204, 83.0191142649, 85.5481930454
918, 14_72, 14_58, -0.0200000032783, 4711.87133062, 255, 144.04017958, 143.298336813
627, 26_94, 1_57, -0.00700000114739, 5329.57345051, 340, 87.6, 94.9935436403
882, 3_24, 14_39, 0.011000001803, 6107.38704512, 204, 72.0200897898, 68.9969081433
841, 24_78, 24_91, -0.0080000013113, 1118.21320044, 330, 101.151767162, 114.029645268
919, 0_32, 24_54, 0.0320000052452, 387.116734718, 64, 107.618276019, 118.010395022
628, 1_42, 24_64, 0.0100000016391, 6739.70530352, 261, 92.7224532319, 88.8083329424
883, 24_115, 0_75, 0.00300000049174, 5317.97248254, 240, 105.282097244, 97.2115905298
842, 0_4, 0_2, 0.0, 251.31939516, 5251, 58.4, 29.2
920, 22_69, 4_42, -0.00500000081956, 4939.76224963, 252, 66.9056051464, 59.0051975112
629, 22_24, 6_15, 0.00900000147521, 5805.85088887, 304, 111.509341911, 105.282097244
884, 0_71, 14_78, -0.00300000049174, 5325.03088492, 240, 97.2115905298, 89.2074735285
843, 14_76, 27_104, 0.0130000021309, 7483.08209355, 180, 102.547029861, 102.2
921, 24_77, 2_42, -0.00200000032783, 4781.54781268, 252, 88.8083329424, 80.4105299904
630, 14_48, 28_83, 0.012000001967, 6948.57489046, 255, 105.619000816, 102.2
885, 1_31, 24_64, 0.0, 4749.94284722, 261, 80.4105299904, 88.8083329424
844, 3_15, 11_24, 0.0, 4759.56388665, 276, 63.6399245757, 72.0200897898
922, 3_57, 14_61, -0.0080000013113, 6426.2722477, 187, 113.404820591, 107.618276019
631, 3_14, 0_11, -0.00700000114739, 5121.90337939, 348, 59.0051975112, 52.6410486218
886, 14_75, 3_57, -0.012000001967, 7596.73547699, 165, 111.509341911, 113.404820591
845, 0_85, 0_84, -0.0220000036061, 3160.53267965, 420, 105.619000816, 107.618276019
923, 0_70, 14_89, -0.00700000114739, 5629.53309314, 216, 102.547029861, 109.581081092
632, 24_63, 0_20, 0.00900000147521, 1061.52281366, 1656, 75.8638253715, 63.6399245757
887, 15_30, 24_41, 0.0080000013113, 5491.73595225, 225, 89.2074735285, 95.7386024548
924, 14_47, 29_83, 0.011000001803, 7021.53360811, 170, 118.010395022, 114.029645268
846, 24_115, 0_88, 0.00900000147521, 6076.93984375, 216, 105.282097244, 111.509341911
633, 0_105, 0_106, 0.0210000034422, 4195.23298595, 420, 130.858142022, 130.858142022
888, 0_63, 24_108, -0.00600000098348, 5691.61582447, 225, 94.9935436403, 102.2
925, 0_73, 0_74, 0.0220000036061, 2712.37483644, 441, 92.7224532319, 93.864867407
847, 0_70, 5_15, 0.0, 5.06466663575, 504, 102.547029861, 91.1769707766
634, 24_95, 24_94, -0.0220000036061, 2114.94738301, 840, 75.8638253715, 77.2559382831
889, 14_55, 0_17, 0.0, 275.525224078, 4452, 52.6410486218, 29.2
926, 0_72, 0_73, 0.0220000036061, 2711.2345163, 441, 93.864867407, 92.7224532319
848, 0_46, 14_53, -0.00200000032783, 5210.3162197, 252, 68.9969081433, 60.7846471844
635, 2_45, 14_63, 0.012000001967, 6954.56586448, 255, 89.2074735285, 88.0046210908
