   6.1678767E-02   670.3787       670.3787       670.3787              18
   0.1078196       140.8528       140.8528       140.8528              62
   0.1514808       77.75713       77.75712       77.75713              98
   0.1962567       37.40212       37.40211       37.40211             210
   0.2463773       16.97229       16.97229       16.97229             350
   0.2958864       10.97938       10.97938       10.97938             450
   0.3417927       6.910076       6.910076       6.910076             602
   0.3878694       5.352225       5.352225       5.352225             762
   0.4377633       3.417629       3.417629       3.417629            1142
   0.4878336       2.384316       2.384315       2.384316            1250
   0.5346159       1.815018       1.815018       1.815018            1458
   0.5813958       1.369478       1.369478       1.369478            1814
   0.6304837       1.130522       1.130522       1.130522            2178
   0.6792498      0.8944567      0.8944567      0.8944567            2498
   0.7257835      0.6991479      0.6991479      0.6991479            2622
   0.7735397      0.5647905      0.5647905      0.5647905            3338
   0.8231839      0.4782805      0.4782805      0.4782805            3722
   0.8725169      0.3807119      0.3807119      0.3807119            4170
   0.9200695      0.3279768      0.3279768      0.3279768            4358
   0.9675390      0.2704156      0.2704156      0.2704156            5034
    1.016528      0.2261305      0.2261305      0.2261305            5714
    1.065047      0.2020437      0.2020437      0.2020437            5982
    1.112698      0.1754800      0.1754800      0.1754800            6602
    1.160408      0.1559649      0.1559649      0.1559649            7130
    1.209018      0.1307198      0.1307198      0.1307198            8034
    1.258010      0.1209160      0.1209160      0.1209160            8606
    1.306347      0.1035370      0.1035370      0.1035370            9066
    1.354610      9.3031205E-02  9.3031205E-02  9.3031205E-02        9962
    1.403078      8.5018001E-02  8.5018001E-02  8.5018001E-02       10550
    1.451161      7.5603761E-02  7.5603761E-02  7.5603761E-02       11226
    1.499277      6.9070332E-02  6.9070339E-02  6.9070339E-02       12146
    1.547253      6.1849616E-02  6.1849628E-02  6.1849616E-02       12606
    1.595322      5.7344351E-02  5.7344347E-02  5.7344347E-02       13802
    1.644148      5.1099371E-02  5.1099375E-02  5.1099371E-02       14754
    1.692568      4.6180718E-02  4.6180721E-02  4.6180718E-02       15194
