   6.1678767E-02   460.1359       460.1359       460.1359              18
   0.1078196       119.7474       119.7474       119.7474              62
   0.1514808       97.57760       97.57760       97.57760              98
   0.1962567       50.30494       50.30494       50.30494             210
   0.2463773       27.88254       27.88254       27.88254             350
   0.2958864       17.53490       17.53490       17.53490             450
   0.3417927       12.15626       12.15626       12.15626             602
   0.3878694       9.091271       9.091271       9.091271             762
   0.4377633       6.571060       6.571060       6.571060            1142
   0.4878336       4.475210       4.475210       4.475210            1250
   0.5346159       3.458623       3.458623       3.458623            1458
   0.5813958       2.639210       2.639210       2.639210            1814
   0.6304837       2.109034       2.109034       2.109034            2178
   0.6792498       1.745215       1.745215       1.745215            2498
   0.7257835       1.401121       1.401121       1.401121            2622
   0.7735397       1.149578       1.149578       1.149578            3338
   0.8231839      0.9968072      0.9968072      0.9968072            3722
   0.8725169      0.8172991      0.8172991      0.8172991            4170
   0.9200695      0.7145669      0.7145669      0.7145669            4358
   0.9675390      0.5963960      0.5963960      0.5963960            5034
    1.016528      0.5167011      0.5167011      0.5167010            5714
    1.065047      0.4522586      0.4522586      0.4522586            5982
    1.112698      0.3917361      0.3917361      0.3917361            6602
    1.160408      0.3382034      0.3382034      0.3382034            7130
    1.209018      0.2966897      0.2966897      0.2966897            8034
    1.258010      0.2697047      0.2697047      0.2697047            8606
    1.306347      0.2379851      0.2379851      0.2379851            9066
    1.354610      0.2139357      0.2139357      0.2139357            9962
    1.403078      0.1948512      0.1948512      0.1948512           10550
    1.451161      0.1756550      0.1756550      0.1756550           11226
    1.499277      0.1606619      0.1606619      0.1606619           12146
    1.547253      0.1451360      0.1451360      0.1451360           12606
    1.595322      0.1360722      0.1360722      0.1360722           13802
    1.644148      0.1238448      0.1238448      0.1238448           14754
    1.692568      0.1130096      0.1130096      0.1130096           15194
    1.740719      0.1043489      0.1043490      0.1043490           16454
    1.789263      9.6018240E-02  9.6018247E-02  9.6018247E-02       17154
    1.837615      9.2231758E-02  9.2231758E-02  9.2231758E-02       18266
    1.885549      8.4862038E-02  8.4862038E-02  8.4862038E-02       18750
    1.933648      8.0807216E-02  8.0807209E-02  8.0807209E-02       20234
    1.982365      7.2974689E-02  7.2974689E-02  7.2974689E-02       21450
    2.030928      6.9481172E-02  6.9481172E-02  6.9481172E-02       21962
    2.079186      6.5223485E-02  6.5223500E-02  6.5223500E-02       23462
    2.127371      6.1431643E-02  6.1431639E-02  6.1431639E-02       24042
    2.175945      5.7832628E-02  5.7832625E-02  5.7832628E-02       25946
    2.224190      5.5424914E-02  5.5424910E-02  5.5424910E-02       26118
    2.271949      5.2667540E-02  5.2667536E-02  5.2667536E-02       27506
    2.320017      5.0386835E-02  5.0386842E-02  5.0386842E-02       29066
    2.368821      4.7770746E-02  4.7770746E-02  4.7770746E-02       30450
    2.417569      4.5583997E-02  4.5583993E-02  4.5583997E-02       31742
    2.465713      4.3476399E-02  4.3476395E-02  4.3476399E-02       32250
    2.513965      4.2520300E-02  4.2520296E-02  4.2520296E-02       34250
    2.562482      4.0507082E-02  4.0507074E-02  4.0507082E-02       35454
    2.610762      3.9070807E-02  3.9070815E-02  3.9070811E-02       36434
    2.658743      3.7059929E-02  3.7059933E-02  3.7059929E-02       37682
    2.706786      3.6070008E-02  3.6070012E-02  3.6070012E-02       39294
    2.755397      3.4715567E-02  3.4715559E-02  3.4715559E-02       41426
    2.803955      3.3682272E-02  3.3682268E-02  3.3682272E-02       42066
    2.852044      3.2601558E-02  3.2601558E-02  3.2601558E-02       43490
    2.900412      3.1125721E-02  3.1125721E-02  3.1125721E-02       45702
    2.948965      3.0260915E-02  3.0260915E-02  3.0260915E-02       46634
    2.997321      2.9505253E-02  2.9505249E-02  2.9505249E-02       48554
    3.045233      2.8447423E-02  2.8447423E-02  2.8447423E-02       48870
    3.093159      2.7453434E-02  2.7453434E-02  2.7453434E-02       51554
    3.141876      2.6422434E-02  2.6422432E-02  2.6422432E-02       54090
    3.190546      2.5711875E-02  2.5711872E-02  2.5711872E-02       54314
    3.238900      2.5112534E-02  2.5112534E-02  2.5112534E-02       56910
    3.287152      2.4094727E-02  2.4094727E-02  2.4094727E-02       57482
    3.335616      2.3542190E-02  2.3542190E-02  2.3542190E-02       60626
    3.383898      2.2754803E-02  2.2754801E-02  2.2754801E-02       61206
    3.431914      2.2197098E-02  2.2197098E-02  2.2197098E-02       62570
    3.480199      2.1527905E-02  2.1527905E-02  2.1527905E-02       65730
    3.528604      2.1181293E-02  2.1181293E-02  2.1181293E-02       66686
    3.577125      2.0413239E-02  2.0413237E-02  2.0413239E-02       69698
    3.625444      1.9995177E-02  1.9995175E-02  1.9995175E-02       70026
    3.673711      1.9431913E-02  1.9431911E-02  1.9431911E-02       72746
    3.722145      1.8886060E-02  1.8886058E-02  1.8886058E-02       74910
