   6.1678767E-02  0.8811741      0.8811742      0.8811741              18
   0.1078196       2.260115       2.260114       2.260114              62
   0.1514808       1.819322       1.819322       1.819322              98
   0.1962567       1.732911       1.732911       1.732911             210
   0.2463773       1.439121       1.439121       1.439121             350
   0.2958864       1.473029       1.473029       1.473029             450
   0.3417927       1.339682       1.339682       1.339682             602
   0.3878694       1.164548       1.164548       1.164548             762
   0.4377633       1.026478       1.026478       1.026478            1142
   0.4878336      0.9202833      0.9202833      0.9202833            1250
   0.5346159      0.8023252      0.8023252      0.8023252            1458
   0.5813958      0.7319903      0.7319904      0.7319904            1814
   0.6304837      0.6875654      0.6875654      0.6875654            2178
   0.6792498      0.5963251      0.5963250      0.5963251            2498
   0.7257835      0.5608015      0.5608016      0.5608015            2622
   0.7735397      0.4865130      0.4865130      0.4865130            3338
   0.8231839      0.4539652      0.4539652      0.4539652            3722
   0.8725169      0.4019547      0.4019547      0.4019547            4170
   0.9200695      0.3668581      0.3668581      0.3668581            4358
   0.9675390      0.3468663      0.3468663      0.3468663            5034
    1.016528      0.3205472      0.3205472      0.3205471            5714
    1.065047      0.3040140      0.3040139      0.3040140            5982
    1.112698      0.2786470      0.2786470      0.2786470            6602
    1.160408      0.2609990      0.2609990      0.2609990            7130
    1.209018      0.2419432      0.2419432      0.2419432            8034
    1.258010      0.2253252      0.2253252      0.2253252            8606
    1.306347      0.2076432      0.2076432      0.2076432            9066
    1.354610      0.1960847      0.1960847      0.1960847            9962
    1.403078      0.1782599      0.1782599      0.1782599           10550
    1.451161      0.1700899      0.1700899      0.1700899           11226
    1.499277      0.1607043      0.1607042      0.1607043           12146
    1.547253      0.1506494      0.1506494      0.1506494           12606
    1.595322      0.1422938      0.1422938      0.1422938           13802
    1.644148      0.1364829      0.1364829      0.1364829           14754
    1.692568      0.1296646      0.1296646      0.1296646           15194
    1.740719      0.1233917      0.1233917      0.1233917           16454
    1.789263      0.1142954      0.1142954      0.1142954           17154
    1.837615      0.1104373      0.1104373      0.1104373           18266
    1.885549      0.1048189      0.1048189      0.1048189           18750
    1.933648      0.1002725      0.1002725      0.1002725           20234
    1.982365      9.6819103E-02  9.6819118E-02  9.6819118E-02       21450
    2.030928      9.1036595E-02  9.1036581E-02  9.1036588E-02       21962
    2.079186      8.8775709E-02  8.8775724E-02  8.8775709E-02       23462
    2.127371      8.4636994E-02  8.4636994E-02  8.4636994E-02       24042
    2.175945      8.0963418E-02  8.0963418E-02  8.0963418E-02       25946
    2.224190      7.7570885E-02  7.7570878E-02  7.7570878E-02       26118
    2.271949      7.6171078E-02  7.6171078E-02  7.6171078E-02       27506
    2.320017      7.2981574E-02  7.2981581E-02  7.2981581E-02       29066
    2.368821      6.8945006E-02  6.8945006E-02  6.8945006E-02       30450
    2.417569      6.7482926E-02  6.7482926E-02  6.7482926E-02       31742
    2.465713      6.6051826E-02  6.6051826E-02  6.6051818E-02       32250
    2.513965      6.2618442E-02  6.2618449E-02  6.2618442E-02       34250
    2.562482      6.0895938E-02  6.0895931E-02  6.0895938E-02       35454
    2.610762      5.9751049E-02  5.9751071E-02  5.9751071E-02       36434
    2.658743      5.7640299E-02  5.7640299E-02  5.7640299E-02       37682
    2.706786      5.6264244E-02  5.6264244E-02  5.6264244E-02       39294
    2.755397      5.4588556E-02  5.4588556E-02  5.4588556E-02       41426
    2.803955      5.2653819E-02  5.2653819E-02  5.2653819E-02       42066
    2.852044      5.0773274E-02  5.0773274E-02  5.0773274E-02       43490
    2.900412      4.9853742E-02  4.9853742E-02  4.9853738E-02       45702
    2.948965      4.8437577E-02  4.8437569E-02  4.8437577E-02       46634
    2.997321      4.7355521E-02  4.7355533E-02  4.7355529E-02       48554
    3.045233      4.6463981E-02  4.6463978E-02  4.6463981E-02       48870
    3.093159      4.5237426E-02  4.5237426E-02  4.5237426E-02       51554
    3.141876      4.3828219E-02  4.3828219E-02  4.3828215E-02       54090
    3.190546      4.2930875E-02  4.2930875E-02  4.2930875E-02       54314
    3.238900      4.1998379E-02  4.1998379E-02  4.1998379E-02       56910
    3.287152      4.0766910E-02  4.0766906E-02  4.0766906E-02       57482
    3.335616      3.9954014E-02  3.9954018E-02  3.9954014E-02       60626
    3.383898      3.9377421E-02  3.9377421E-02  3.9377425E-02       61206
    3.431914      3.7943952E-02  3.7943952E-02  3.7943956E-02       62570
    3.480199      3.7426289E-02  3.7426289E-02  3.7426289E-02       65730
    3.528604      3.6748916E-02  3.6748916E-02  3.6748916E-02       66686
    3.577125      3.5589144E-02  3.5589147E-02  3.5589144E-02       69698
    3.625444      3.5165366E-02  3.5165366E-02  3.5165366E-02       70026
    3.673711      3.4025297E-02  3.4025297E-02  3.4025297E-02       72746
    3.722145      3.3373691E-02  3.3373687E-02  3.3373687E-02       74910
    3.770421      3.2283500E-02  3.2283500E-02  3.2283500E-02       75722
    3.818488      3.1927302E-02  3.1927299E-02  3.1927302E-02       78378
    3.866709      3.1476747E-02  3.1476744E-02  3.1476744E-02       80030
    3.915118      3.0470653E-02  3.0470649E-02  3.0470653E-02       83186
    3.963609      2.9948978E-02  2.9948974E-02  2.9948974E-02       84666
    4.011992      2.9144965E-02  2.9144965E-02  2.9144965E-02       86546
    4.060233      2.8490948E-02  2.8490948E-02  2.8490948E-02       88134
    4.108503      2.7972294E-02  2.7972296E-02  2.7972296E-02       91538
    4.157208      2.7188471E-02  2.7188469E-02  2.7188469E-02       93138
    4.205418      2.6714500E-02  2.6714500E-02  2.6714500E-02       94478
    4.253591      2.6138363E-02  2.6138362E-02  2.6138363E-02       97274
    4.301870      2.5580183E-02  2.5580181E-02  2.5580183E-02       99690
    4.350494      2.5003526E-02  2.5003526E-02  2.5003526E-02      102590
    4.398926      2.4308769E-02  2.4308767E-02  2.4308769E-02      103770
    4.447096      2.3839246E-02  2.3839246E-02  2.3839246E-02      106346
    4.495437      2.3332059E-02  2.3332058E-02  2.3332058E-02      108546
    4.543609      2.2808980E-02  2.2808978E-02  2.2808980E-02      110726
    4.591661      2.2310080E-02  2.2310082E-02  2.2310080E-02      112322
    4.639731      2.1823728E-02  2.1823728E-02  2.1823727E-02      115890
    4.688289      2.1209128E-02  2.1209130E-02  2.1209130E-02      118766
    4.736896      2.0682981E-02  2.0682978E-02  2.0682979E-02      122298
    4.785339      2.0222712E-02  2.0222710E-02  2.0222712E-02      122090
    4.833313      1.9749170E-02  1.9749174E-02  1.9749172E-02      125810
    4.882212      1.9259445E-02  1.9259445E-02  1.9259445E-02      128190
    4.929861      1.8907454E-02  1.8907456E-02  1.8907456E-02      130994
    4.979134      1.8378790E-02  1.8378794E-02  1.8378792E-02      133722
    5.026383      1.7972391E-02  1.7972391E-02  1.7972389E-02      133886
    5.075304      1.7601503E-02  1.7601503E-02  1.7601501E-02      140538
    5.123491      1.7244609E-02  1.7244609E-02  1.7244609E-02      140594
    5.171821      1.6802454E-02  1.6802454E-02  1.6802454E-02      143594
    5.220248      1.6434606E-02  1.6434604E-02  1.6434604E-02      146310
