   6.1678767E-02   20.31022       20.31021       20.31022              18
   0.1078196       6.784968       6.784968       6.784968              62
   0.1514808       6.976786       6.976785       6.976785              98
   0.1962567       4.790674       4.790674       4.790674             210
   0.2463773       3.724797       3.724797       3.724797             350
   0.2958864       3.402217       3.402217       3.402217             450
   0.3417927       2.771305       2.771305       2.771305             602
   0.3878694       2.239984       2.239984       2.239984             762
   0.4377633       1.981213       1.981213       1.981213            1142
   0.4878336       1.681325       1.681325       1.681325            1250
   0.5346159       1.370684       1.370684       1.370684            1458
   0.5813958       1.185547       1.185547       1.185547            1814
   0.6304837       1.058639       1.058639       1.058639            2178
   0.6792498      0.9054308      0.9054308      0.9054307            2498
   0.7257835      0.8426222      0.8426222      0.8426222            2622
   0.7735397      0.7075195      0.7075194      0.7075194            3338
   0.8231839      0.6440285      0.6440285      0.6440285            3722
   0.8725169      0.5539623      0.5539622      0.5539622            4170
   0.9200695      0.4901957      0.4901958      0.4901958            4358
   0.9675390      0.4662625      0.4662626      0.4662625            5034
    1.016528      0.4222543      0.4222543      0.4222543            5714
    1.065047      0.3814831      0.3814831      0.3814831            5982
    1.112698      0.3484619      0.3484619      0.3484619            6602
    1.160408      0.3213080      0.3213080      0.3213080            7130
    1.209018      0.2912973      0.2912972      0.2912973            8034
    1.258010      0.2691515      0.2691514      0.2691515            8606
    1.306347      0.2433419      0.2433419      0.2433419            9066
    1.354610      0.2289678      0.2289678      0.2289678            9962
    1.403078      0.2045809      0.2045809      0.2045809           10550
    1.451161      0.1938345      0.1938345      0.1938345           11226
    1.499277      0.1781378      0.1781378      0.1781378           12146
    1.547253      0.1673688      0.1673688      0.1673688           12606
    1.595322      0.1554305      0.1554305      0.1554305           13802
    1.644148      0.1479401      0.1479401      0.1479401           14754
    1.692568      0.1398582      0.1398582      0.1398582           15194
    1.740719      0.1318371      0.1318371      0.1318371           16454
    1.789263      0.1224616      0.1224616      0.1224616           17154
    1.837615      0.1166354      0.1166354      0.1166354           18266
    1.885549      0.1105971      0.1105971      0.1105971           18750
    1.933648      0.1040879      0.1040879      0.1040879           20234
    1.982365      0.1002542      0.1002542      0.1002542           21450
    2.030928      9.3755350E-02  9.3755357E-02  9.3755357E-02       21962
    2.079186      9.0593219E-02  9.0593204E-02  9.0593204E-02       23462
    2.127371      8.6631276E-02  8.6631261E-02  8.6631261E-02       24042
    2.175945      8.2526252E-02  8.2526252E-02  8.2526252E-02       25946
    2.224190      7.8132920E-02  7.8132920E-02  7.8132927E-02       26118
    2.271949      7.7206291E-02  7.7206291E-02  7.7206291E-02       27506
    2.320017      7.3747113E-02  7.3747113E-02  7.3747128E-02       29066
    2.368821      6.9215573E-02  6.9215566E-02  6.9215573E-02       30450
    2.417569      6.7830257E-02  6.7830250E-02  6.7830257E-02       31742
    2.465713      6.5780394E-02  6.5780379E-02  6.5780386E-02       32250
    2.513965      6.2515371E-02  6.2515371E-02  6.2515371E-02       34250
    2.562482      6.0764883E-02  6.0764883E-02  6.0764883E-02       35454
    2.610762      5.9401724E-02  5.9401732E-02  5.9401732E-02       36434
    2.658743      5.6669559E-02  5.6669559E-02  5.6669559E-02       37682
    2.706786      5.5537779E-02  5.5537779E-02  5.5537779E-02       39294
    2.755397      5.3648397E-02  5.3648397E-02  5.3648397E-02       41426
    2.803955      5.2025814E-02  5.2025806E-02  5.2025806E-02       42066
    2.852044      4.9854688E-02  4.9854688E-02  4.9854688E-02       43490
    2.900412      4.8980650E-02  4.8980650E-02  4.8980650E-02       45702
    2.948965      4.7699142E-02  4.7699142E-02  4.7699142E-02       46634
    2.997321      4.6384480E-02  4.6384476E-02  4.6384476E-02       48554
    3.045233      4.5812517E-02  4.5812517E-02  4.5812517E-02       48870
    3.093159      4.4251386E-02  4.4251386E-02  4.4251386E-02       51554
    3.141876      4.2737436E-02  4.2737436E-02  4.2737436E-02       54090
    3.190546      4.1835833E-02  4.1835830E-02  4.1835833E-02       54314
    3.238900      4.0879518E-02  4.0879514E-02  4.0879518E-02       56910
    3.287152      3.9615724E-02  3.9615724E-02  3.9615724E-02       57482
    3.335616      3.8748384E-02  3.8748380E-02  3.8748384E-02       60626
    3.383898      3.8083483E-02  3.8083494E-02  3.8083483E-02       61206
    3.431914      3.6821660E-02  3.6821660E-02  3.6821660E-02       62570
    3.480199      3.6162980E-02  3.6162980E-02  3.6162980E-02       65730
    3.528604      3.5575543E-02  3.5575543E-02  3.5575539E-02       66686
    3.577125      3.4386635E-02  3.4386635E-02  3.4386635E-02       69698
    3.625444      3.3950150E-02  3.3950146E-02  3.3950146E-02       70026
    3.673711      3.2911025E-02  3.2911021E-02  3.2911021E-02       72746
    3.722145      3.2087319E-02  3.2087322E-02  3.2087322E-02       74910
    3.770421      3.1214086E-02  3.1214086E-02  3.1214086E-02       75722
    3.818488      3.0663194E-02  3.0663190E-02  3.0663194E-02       78378
    3.866709      3.0313842E-02  3.0313840E-02  3.0313840E-02       80030
    3.915118      2.9344575E-02  2.9344575E-02  2.9344575E-02       83186
    3.963609      2.8711176E-02  2.8711177E-02  2.8711176E-02       84666
    4.011992      2.7939435E-02  2.7939441E-02  2.7939435E-02       86546
    4.060233      2.7259884E-02  2.7259883E-02  2.7259883E-02       88134
    4.108503      2.6785169E-02  2.6785169E-02  2.6785167E-02       91538
    4.157208      2.5942208E-02  2.5942208E-02  2.5942208E-02       93138
    4.205418      2.5521617E-02  2.5521621E-02  2.5521617E-02       94478
    4.253591      2.4946472E-02  2.4946472E-02  2.4946472E-02       97274
    4.301870      2.4410607E-02  2.4410605E-02  2.4410607E-02       99690
    4.350494      2.3815764E-02  2.3815766E-02  2.3815766E-02      102590
    4.398926      2.3127411E-02  2.3127411E-02  2.3127411E-02      103770
    4.447096      2.2615740E-02  2.2615740E-02  2.2615740E-02      106346
    4.495437      2.2223949E-02  2.2223949E-02  2.2223951E-02      108546
    4.543609      2.1584893E-02  2.1584893E-02  2.1584895E-02      110726
    4.591661      2.1130538E-02  2.1130538E-02  2.1130541E-02      112322
    4.639731      2.0672239E-02  2.0672236E-02  2.0672238E-02      115890
    4.688289      2.0141900E-02  2.0141900E-02  2.0141901E-02      118766
    4.736896      1.9625874E-02  1.9625869E-02  1.9625872E-02      122298
    4.785339      1.9060826E-02  1.9060826E-02  1.9060826E-02      122090
    4.833313      1.8629607E-02  1.8629609E-02  1.8629607E-02      125810
    4.882212      1.8177724E-02  1.8177722E-02  1.8177722E-02      128190
    4.929861      1.7841730E-02  1.7841730E-02  1.7841730E-02      130994
    4.979134      1.7328585E-02  1.7328583E-02  1.7328585E-02      133722
    5.026383      1.6939476E-02  1.6939474E-02  1.6939478E-02      133886
    5.075304      1.6528010E-02  1.6528009E-02  1.6528009E-02      140538
    5.123491      1.6174138E-02  1.6174138E-02  1.6174138E-02      140594
    5.171821      1.5727194E-02  1.5727194E-02  1.5727194E-02      143594
    5.220248      1.5406914E-02  1.5406914E-02  1.5406912E-02      146310
    5.268280      1.4989300E-02  1.4989300E-02  1.4989300E-02      150650
    5.317603      1.4629993E-02  1.4629991E-02  1.4629993E-02      151914
    5.364558      1.4242929E-02  1.4242929E-02  1.4242929E-02      153398
    5.414055      1.3926835E-02  1.3926837E-02  1.3926837E-02      157866
    5.460675      1.3569034E-02  1.3569036E-02  1.3569036E-02      160658
    5.511023      1.3325463E-02  1.3325463E-02  1.3325463E-02      164102
    5.557897      1.2975512E-02  1.2975513E-02  1.2975512E-02      164994
    5.607091      1.2628067E-02  1.2628067E-02  1.2628068E-02      169850
    5.655078      1.2327855E-02  1.2327855E-02  1.2327855E-02      172986
    5.703551      1.2053777E-02  1.2053777E-02  1.2053777E-02      173894
    5.751724      1.1841146E-02  1.1841146E-02  1.1841146E-02      176778
    5.799407      1.1555049E-02  1.1555048E-02  1.1555049E-02      181802
    5.849142      1.1342178E-02  1.1342179E-02  1.1342178E-02      184430
    5.895567      1.0995695E-02  1.0995694E-02  1.0995695E-02      187242
    5.945621      1.0841068E-02  1.0841068E-02  1.0841069E-02      190250
    5.993032      1.0569306E-02  1.0569305E-02  1.0569305E-02      192570
    6.043053      1.0254352E-02  1.0254351E-02  1.0254351E-02      198254
    6.089717      1.0036250E-02  1.0036252E-02  1.0036252E-02      198074
    6.137962      9.8715788E-03  9.8715778E-03  9.8715778E-03      202050
    6.186505      9.5705278E-03  9.5705269E-03  9.5705269E-03      205502
    6.235938      9.4627030E-03  9.4627030E-03  9.4627021E-03      210666
    6.284073      9.2365537E-03  9.2365537E-03  9.2365537E-03      212426
    6.330354      8.9654215E-03  8.9654205E-03  8.9654215E-03      213918
    6.379422      8.7526953E-03  8.7526944E-03  8.7526953E-03      220994
