2457313.22140	294.77636	304.65832	296.21468	305.26924	293.70823	165.59772	47.46594	16.21120	-0.64206	-0.64206	329.04911	300.66366	325.72803	302.33984	158.59532	322.79863	300.38166	324.30248	301.79157	330.89762	303.57733	172.30124	-0.75173	-0.75173	325.47741	298.23551	177.83227	63.52286	-21.06957
2457313.22152	294.57094	304.65832	296.19904	305.25360	293.69259	165.67602	47.54429	16.28104	-0.65775	-0.64206	329.09613	300.71058	325.74368	302.35548	158.45437	322.78299	300.39730	324.31822	301.74456	330.86624	303.53041	172.38661	-0.76737	-0.75173	325.44603	298.23551	177.72264	63.31921	-21.13223
2457313.22164	294.36552	304.64258	296.18340	305.25360	293.67695	165.55071	47.40329	16.08704	-0.65775	-0.65775	329.08039	300.69494	325.72803	302.33984	158.34470	322.79863	300.41294	324.28684	301.69754	330.85060	303.56169	172.33229	-0.75173	-0.76737	325.46177	298.23551	177.73829	63.50718	-21.05393
2457313.22175	294.77636	304.64258	296.16766	305.25360	293.67695	165.44108	47.54429	16.28880	-0.64206	-0.64206	329.08039	300.64793	325.72803	302.32410	158.36039	322.83001	300.38166	324.30248	301.76020	330.89762	303.59306	172.19260	-0.73605	-0.75173	325.50879	298.21987	177.70696	63.31921	-21.05393
2457313.22187	294.77636	304.61130	296.15202	305.22223	293.66121	165.50374	47.32499	16.11808	-0.64206	-0.64206	329.06475	300.69494	325.72803	302.33984	158.26635	322.81427	300.41294	324.30248	301.72892	330.85060	303.57733	172.38661	-0.76737	-0.75173	325.49305	298.23551	177.59733	63.28788	-21.36722
2457313.22199	294.36552	304.61130	296.15202	305.22223	293.64557	165.45672	47.35632	16.18792	-0.64206	-0.65775	329.12741	300.66366	325.75941	302.35548	158.48570	322.79863	300.36602	324.31822	301.77584	330.91326	303.57733	172.23916	-0.73605	-0.75173	325.49305	298.23551	177.78530	63.31921	-21.22622
2457313.22211	294.98178	304.61130	296.13638	305.20658	293.64557	165.44108	47.34063	15.98615	-0.65775	-0.64206	329.09613	300.64793	325.74368	302.33984	158.39171	322.79863	300.35028	324.31822	301.77584	330.92890	303.56169	172.22364	-0.75173	-0.75173	325.49305	298.23551	177.86360	63.30352	-21.17925
2457313.22222	294.77636	304.59557	296.10500	305.19085	293.62993	165.42540	47.38765	16.07928	-0.64206	-0.65775	329.14305	300.69494	325.75941	302.37112	158.40735	322.75162	300.38166	324.31822	301.72892	330.88188	303.51467	172.19260	-0.75173	-0.75173	325.46177	298.23551	177.75397	63.25655	-21.28887
2457313.22234	294.57094	304.57993	296.10500	305.17521	293.61429	165.51938	47.18399	16.21896	-0.64206	-0.64206	329.11177	300.64793	325.77505	302.33984	158.75201	322.79863	300.33464	324.33386	301.76020	330.91326	303.54605	172.27020	-0.75173	-0.75173	325.49305	298.21987	177.70696	63.22522	-21.19489
2457313.22246	294.57094	304.57993	296.08936	305.15957	293.59856	165.51938	47.32499	16.11032	-0.62642	-0.64206	329.09613	300.63229	325.72803	302.30846	158.39171	322.81427	300.35028	324.31822	301.74456	330.89762	303.57733	172.27796	-0.75173	-0.75173	325.49305	298.20423	177.72264	63.41319	-21.21058
