2457315.68523	294.57094	298.25115	294.02161	299.17545	296.65337	163.16962	40.63592	11.34551	-0.65775	-0.64206	321.82741	294.56987	318.92929	299.34778	151.43633	316.45422	299.03440	317.87977	302.66876	323.31562	303.38936	167.45883	-0.76737	-0.75173	317.30013	293.19134	168.01019	51.02196	-35.08997
2457315.68535	294.57094	298.25115	294.06853	299.19109	296.68465	163.21659	40.69858	11.43863	-0.65775	-0.64206	321.84305	294.60115	318.92929	299.36342	151.48330	316.43858	299.06578	317.89541	302.66876	323.29998	303.37372	167.36572	-0.75173	-0.75173	317.28449	293.17560	168.27650	51.16296	-34.98034
2457315.68547	294.77636	298.26689	294.09990	299.20673	296.73166	163.21659	40.88655	11.42311	-0.64206	-0.64206	321.89007	294.60115	318.96067	299.36342	151.79663	316.42284	299.03440	317.91105	302.70014	323.36264	303.37372	167.28811	-0.75173	-0.75173	317.30013	293.17560	168.19816	51.17865	-34.93333
2457315.68559	294.98178	298.28253	294.11554	299.22247	296.76294	163.32626	40.68289	11.37655	-0.65775	-0.65775	321.93708	294.63253	318.96067	299.37906	151.70264	316.40720	299.08142	317.94243	302.68450	323.36264	303.35808	167.42003	-0.75173	-0.73605	317.28449	293.15996	168.16683	51.10030	-34.91769
2457315.68570	294.98178	298.28253	294.14692	299.23811	296.77868	163.29494	40.90223	11.44640	-0.64206	-0.65775	321.93708	294.64817	318.94503	299.36342	151.70264	316.42284	299.06578	317.94243	302.68450	323.36264	303.34244	167.33468	-0.75173	-0.76737	317.30013	293.15996	168.19816	51.14727	-35.02731
2457315.68582	294.77636	298.31381	294.17820	299.23811	296.80996	163.20095	40.69858	11.39983	-0.65775	-0.65775	321.93708	294.66381	318.94503	299.37906	151.82796	316.37592	299.11280	317.92679	302.65312	323.34690	303.31106	167.39675	-0.75173	-0.76737	317.28449	293.15996	168.27650	51.27263	-34.98034
2457315.68594	295.18720	298.32954	294.20958	299.25375	296.82560	163.20095	40.90223	11.48520	-0.64206	-0.65775	321.87443	294.64817	318.92929	299.33205	151.63999	316.43858	299.09706	317.91105	302.66876	323.34690	303.35808	167.43555	-0.76737	-0.75173	317.31577	293.15996	168.08848	52.10285	-34.69834
2457315.68606	294.77636	298.31381	294.24086	299.26939	296.84134	163.24792	40.82389	11.44640	-0.65775	-0.65775	321.90571	294.71083	318.92929	299.36342	151.71828	316.39156	299.14408	317.94243	302.62175	323.31562	303.29542	167.24931	-0.76737	-0.75173	317.26885	293.15996	168.04152	50.97499	-34.98034
2457315.68618	294.98178	298.32954	294.27223	299.28513	296.87262	163.16962	40.77687	11.49296	-0.64206	-0.65775	321.87443	294.66381	318.99195	299.31641	151.53031	316.46986	299.15981	317.94243	302.63748	323.33126	303.35808	167.34244	-0.75173	-0.76737	317.33150	293.15996	167.96317	50.88100	-35.18400
2457315.68629	294.98178	298.36082	294.31915	299.30077	296.91963	163.45158	41.02755	11.76457	-0.65775	-0.65775	321.89007	294.72647	319.00768	299.33205	151.43633	316.43858	299.20673	317.92679	302.59047	323.29998	303.31106	167.35796	-0.75173	-0.75173	317.28449	293.14432	167.93184	50.91233	-35.21533
