2457313.51373	294.57094	297.70288	287.97474	297.78118	290.79447	170.98656	58.55699	25.39936	-0.65775	-0.67339	321.82741	294.36617	318.33401	300.47569	164.54816	315.15398	300.63229	317.45682	300.86727	323.69156	302.08921	178.23008	-0.76737	-0.76737	315.57693	293.92757	181.38828	72.89066	-7.14316
2457313.51385	294.77636	297.68724	287.95910	297.79692	290.77883	170.78290	58.52561	25.95034	-0.65775	-0.65775	321.84305	294.35053	318.31837	300.47569	164.37583	315.13834	300.63229	317.44118	300.86727	323.70720	302.12049	178.14473	-0.76737	-0.76737	315.57693	293.92757	181.30999	72.82801	-7.15880
2457313.51396	294.57094	297.68724	287.95910	297.79692	290.77883	170.62626	58.19664	25.95034	-0.65775	-0.67339	321.85869	294.35053	318.33401	300.45996	164.39147	315.15398	300.63229	317.44118	300.86727	323.72293	302.13614	178.14473	-0.76737	-0.76737	315.60831	293.92757	181.05931	72.67137	-7.42512
2457313.51408	294.36552	297.68724	287.94346	297.79692	290.77883	170.67327	58.13398	25.87273	-0.64206	-0.67339	321.84305	294.33489	318.31837	300.44432	165.03377	315.16962	300.64793	317.42544	300.85163	323.70720	302.13614	178.69570	-0.76737	-0.76737	315.59267	293.91193	181.63896	72.98470	-6.81419
2457313.51420	294.57094	297.67160	287.91208	297.78118	290.77883	170.78290	58.58831	26.75740	-0.67339	-0.65775	321.74911	294.31915	318.30273	300.39730	164.81447	315.21664	300.66366	317.40980	300.83599	323.69156	302.16751	178.78107	-0.76737	-0.75173	315.60831	293.91193	181.32563	73.17266	-6.59490
2457313.51432	294.98178	297.67160	287.91208	297.78118	290.77883	170.25032	57.71103	25.59336	-0.65775	-0.65775	321.79604	294.35053	318.30273	300.42868	164.01553	315.18536	300.69494	317.40980	300.78897	323.66028	302.15187	178.02832	-0.76737	-0.76737	315.60831	293.91193	180.84002	72.29538	-7.45645
2457313.51443	294.77636	297.65587	287.88080	297.81256	290.81020	170.97092	58.24366	25.57784	-0.64206	-0.65775	321.78040	294.30351	318.30273	300.42868	164.50114	315.18536	300.66366	317.45682	300.85163	323.70720	302.16751	178.23008	-0.76737	-0.76737	315.62395	293.89620	181.26297	72.64004	-7.51910
2457313.51455	294.77636	297.67160	287.88080	297.79692	290.82584	170.87693	58.63528	25.60889	-0.65775	-0.65775	321.79604	294.35053	318.30273	300.41294	164.51683	315.18536	300.72632	317.44118	300.78897	323.66028	302.18315	178.26113	-0.75173	-0.75173	315.60831	293.89620	181.18467	72.70269	-7.42512
2457313.51467	294.77636	297.65587	287.84943	297.79692	290.82584	170.79859	58.16531	25.29072	-0.65775	-0.65775	321.81177	294.31915	318.30273	300.41294	164.42285	315.16962	300.67930	317.44118	300.83599	323.72293	302.16751	178.20681	-0.76737	-0.76737	315.60831	293.89620	181.23164	72.46771	-7.66010
2457313.51479	294.57094	297.67160	287.84943	297.81256	290.82584	170.87693	58.63528	26.40043	-0.67339	-0.65775	321.81177	294.36617	318.30273	300.41294	164.45417	315.16962	300.74196	317.44118	300.77333	323.67592	302.16751	178.29993	-0.76737	-0.75173	315.59267	293.89620	181.27866	72.89066	-7.34682
2457313.51491	294.57094	297.65587	287.83379	297.81256	290.85722	170.40696	57.86767	25.17431	-0.64206	-0.65775	321.82741	294.30351	318.31837	300.39730	164.29749	315.16962	300.71058	317.45682	300.83599	323.72293	302.19879	177.95072	-0.75173	-0.76737	315.62395	293.88056	180.94969	72.37372	-7.72276
2457313.51502	294.77636	297.65587	287.83379	297.81256	290.84148	170.95523	58.38466	25.74081	-0.64206	-0.65775	321.84305	294.33489	318.31837	300.41294	165.09643	315.15398	300.74196	317.47246	300.78897	323.70720	302.18315	178.64914	-0.76737	-0.76737	315.59267	293.88056	181.18467	72.60871	-7.25284
