2457313.72253	294.36552	305.22223	308.08897	306.20909	312.69455	193.41922	81.17762	43.89208	-0.64206	-0.67339	321.84305	295.61939	318.49070	300.71058	169.90566	315.62395	299.62969	317.69180	300.60101	324.27120	304.06303	183.47603	-0.76737	-0.76737	317.48810	296.19904	186.79280	80.75466	2.31867
2457313.72265	294.57094	305.26924	308.12025	306.24046	312.74157	193.45055	81.25591	43.62823	-0.65775	-0.67339	321.92135	295.66641	318.49070	300.74196	169.89002	315.56129	299.62969	317.72308	300.61665	324.30248	304.03166	183.39067	-0.76737	-0.76737	317.47246	296.19904	186.76147	80.58233	2.52233
2457313.72276	294.57094	305.30052	308.15163	306.28748	312.77285	193.16859	81.14629	43.36438	-0.65775	-0.67339	321.84305	295.66641	318.50634	300.72632	169.48271	315.62395	299.66106	317.69180	300.58527	324.25556	304.00038	183.38290	-0.76737	-0.76737	317.48810	296.19904	186.60483	80.69201	2.42834
2457313.72288	294.36552	305.33190	308.18300	306.31876	312.81986	193.37225	81.19326	43.97744	-0.65775	-0.65775	321.87443	295.61939	318.52207	300.72632	169.73333	315.60831	299.59841	317.70744	300.63229	324.30248	304.04730	183.44499	-0.75173	-0.76737	317.53511	296.19904	186.93380	80.73897	2.24032
2457313.72300	294.57094	305.37891	308.16727	306.35014	312.85124	193.16859	80.61366	42.70476	-0.65775	-0.67339	321.93708	295.66641	318.53771	300.74196	169.63935	315.56129	299.61405	317.73872	300.61665	324.30248	303.95336	183.21995	-0.76737	-0.76737	317.48810	296.19904	186.47952	80.39436	2.02103
2457313.72312	294.57094	305.41019	308.18300	306.41279	312.86688	192.88659	80.34735	42.99189	-0.65775	-0.65775	321.89007	295.61939	318.55335	300.72632	169.18507	315.62395	299.58277	317.73872	300.67930	324.33386	304.01602	182.90178	-0.76737	-0.76737	317.51947	296.19904	186.36985	80.03407	1.53542
2457313.72323	294.57094	305.45721	308.18300	306.42843	312.85124	192.60464	80.03407	42.25466	-0.64206	-0.67339	321.95272	295.66641	318.55335	300.74196	169.07539	315.59267	299.61405	317.75446	300.64793	324.31822	303.95336	182.80865	-0.75173	-0.76737	317.51947	296.19904	186.07221	79.62675	1.20645
2457313.72335	294.36552	305.50423	308.19864	306.49109	312.81986	192.80829	80.22203	42.63492	-0.65775	-0.67339	321.92135	295.68205	318.56899	300.72632	169.24772	315.60831	299.61405	317.77010	300.66366	324.31822	303.93763	182.95609	-0.76737	-0.76737	317.51947	296.19904	186.21321	79.83041	1.15943
2457313.72347	294.36552	305.53551	308.19864	306.52246	312.71019	192.49496	79.68941	42.03737	-0.67339	-0.65775	321.85869	295.63513	318.55335	300.69494	168.62111	315.68661	299.62969	317.73872	300.64793	324.30248	303.96900	182.70776	-0.76737	-0.76737	317.55075	296.18340	185.88424	79.34475	0.73647
2457313.72359	294.57094	305.55115	308.22992	306.55375	312.56924	192.79261	80.19071	42.65043	-0.65775	-0.65775	321.90571	295.60375	318.58473	300.69494	169.20071	315.65533	299.55139	317.75446	300.69494	324.34950	303.98464	183.01041	-0.76737	-0.76737	317.56649	296.16766	186.41686	79.76775	1.08109
2457313.72371	294.57094	305.59816	308.26130	306.60076	312.55360	193.05892	80.86429	42.79788	-0.65775	-0.65775	321.93708	295.63513	318.60037	300.69494	169.59238	315.65533	299.55139	317.75446	300.72632	324.36514	303.98464	183.24323	-0.76737	-0.76737	317.58213	296.18340	186.62052	80.78599	2.45967
